INDID,ID,PRODDESC,CLASSCODE,Product code
16,518,Anchovy,A,01
16,519,"Anchovy, Breaded",B,01
16,520,"Anchovy, Cakes, Balls, Etc.",C,01
16,521,"Abalone, Cakes, Balls, Etc.",G,01
16,522,Abalone,E,01
16,523,"Abalone, Breaded",F,01
16,524,"Crab, Cakes, Balls, Etc.",L,01
16,525,Crab,J,01
16,526,"Crab, Breaded",K,01
16,527,"Frog Legs, Cakes, Balls, Etc., Other Aquatic Species",P,01
16,528,"Frog Legs, Other Aquatic Species",M,01
16,529,"Frog Legs, Breaded, Other Aquatic Species",N,01
16,530,"Caviar, Fishery Products, n.e.c.",Y,01
16,532,Barracuda,A,02
16,533,Barracuda Breaded,B,02
16,534,"Barracuda, Cakes, Balls, Etc.",C,02
16,535,"Clams, Cakes, Balls, Etc.",G,02
16,536,Clams,E,02
16,537,"Clams, Breaded",F,02
16,538,"Crayfish (Crawfish), Fresh Water, Cakes, Balls, Etc.",L,02
16,539,"Crayfish (Crawfish), Fresh Water",J,02
16,540,"Crayfish (Crawfish), Fresh Water, Breaded",K,02
16,541,"Seal, Cakes, Balls, Etc., Other Aquatic Species",P,02
16,542,"Seal, Other Aquatic Species",M,02
16,543,"Seal, Breaded, Other Aquatic Species",N,02
16,544,"Seafood In Cocktail Sauce  (Appetizers), Fishery Products, n.e.c.",Y,02
16,546,"Bass, Fresh Water (Largemouth, Smallmouth, Etc.)",A,03
16,547,"Bass, Fresh Water (Largemouth, Smallmouth, Etc.), Breaded",B,03
16,548,"Bass, Fresh Water (Largemouth, Smallmouth), Cakes, Balls, Etc.",C,03
16,549,"Oysters, Cakes, Balls, Etc.",G,03
16,550,Oysters,E,03
16,551,"Oysters, Breaded",F,03
16,555,"Squid, Cakes, Balls, Etc., Other Aquatic Species",P,03
16,556,"Squid, Other Aquatic Species",M,03
16,557,"Squid, Breaded, Other Aquatic Species",N,03
16,558,"Fish Paste, Fishery Products, n.e.c.",Y,03
16,560,"Bass, Salt or Brackisk Water (Stripe Bass, white Perch, Black Bass, Etc.)",A,04
16,561,"Bass, Salt or Brackisk Water (Stripe Bass, White Perch, Black Bass, Etc.), Breaded",B,04
16,562,"Bass, Salt or Brackish Water (Stripe Bass, White Perch, Black Bass), Cakes, Balls, Etc.",C,04
16,563,"Mussels, Cakes, Balls, Etc.",G,04
16,564,Mussels,E,04
16,565,"Mussels, Breaded",F,04
16,566,"Lobster, Cakes, Balls, Etc.",L,04
16,567,Lobster,J,04
16,568,"Lobster, Breaded",K,04
16,572,"Fish Roe, Fishery Products, n.e.c.",Y,04
16,574,Blue Fish,A,05
16,575,"Blue Fish, Breaded",B,05
16,576,"Blue Fish, Cakes, Balls, Etc.",C,05
16,577,"Scallops, Cakes, Balls, Etc.",G,05
16,578,Scallops,E,05
16,579,"Scallops, Breaded",F,05
16,580,"Shrimp & Prawns, Cakes, Balls, Etc.",L,05
16,581,Shrimp & Prawns,J,05
16,582,"Shrimp & Prawns, Breaded",K,05
16,583,"Terrapin & Turtle, Cakes, Balls, Etc., Other Aquatic Species",P,05
16,584,"Terrapin & Turtle, Other Aquatic Species",M,05
16,585,"Terrapin & Turtles, Breaded, Other Aquatic Species",N,05
16,586,"Gefilte Fish, Fishery Products, n.e.c.",Y,05
16,588,"Blue Pike, Walleye",A,06
16,589,"Blue Pike, Walleye Breaded",B,06
16,590,"Blue Pike,  Walleye Cakes, Balls, Etc.",C,06
16,591,"Whale, Cakes, Balls, Etc., Other Aquatic Species",P,06
16,592,"Whale, Other Aquatic Species",M,06
16,593,"Whale, Breaded, Other Aquatic Species",N,06
16,596,Bonito,A,07
16,597,"Bonito, Breaded",B,07
16,598,"Bonito, Cakes, Balls, Etc.",C,07
16,600,Butterfish,A,08
16,601,"Butterfish, Breaded",B,08
16,602,"Butterfish, Cakes, Balls, Etc.",C,08
16,604,Carp,A,09
16,605,"Carp, Breaded",B,09
16,606,"Carp, Cakes, Balls, Etc.",C,09
16,611,"Dips Containing Seafoods, Fishery Products, n.e.c.",Y,10
16,613,Cod,A,12
16,614,"Cod, Breaded",B,12
16,615,"Cod, Cakes, Balls, Etc.",C,12
16,617,Croaker,A,13
16,618,"Croaker, Breaded",B,13
16,619,"Croaker, Drum, Cakes, Balls, Etc.",C,13
16,621,Cusk,A,14
16,622,"Cusk, Breaded",B,14
16,623,"Cusk, Cakes, Balls, Etc.",C,14
16,625,Eel,A,15
16,626,"Eels, Breaded",B,15
16,627,"Eels, Cakes, Balls, Etc.",C,15
16,629,"Flounder (Arrowtooth, Dab, Fluke)",A,16
16,630,"Flounder (Yellow Tail, Dab, Fluke, Etc.), Breaded",B,16
16,631,"Flounder (Yellow Tail,Dab,Fluke), Cakes, Balls, Etc.",C,16
16,633,Groupers,A,17
16,634,"Groupers, Breaded",B,17
