INDID,ID,PRODDESC,CLASSCODE,Product code
91,19968,"Alcohol Dehydrogenase, Specific Reagent For Ethanol Enzyme Method",D,IC
91,19969,"Bacillus Subtlis Microbiology Assay, Tobramycin",D,ID
91,19970,Heavy Metals Control Materials,D,IE
91,19971,Drug Mixture Control Materials,D,IF
91,19972,Cholinesterase Test Paper,D,IG
91,19973,"Colorimetry, Cholinesterase",D,IH
91,19974,"Columns, Glc",D,II
91,19975,"Lead, Delta Amino Levulinic Acid",D,IJ
91,19976,"Thin Layer Chromatography, Quinine",D,IK
91,19977,"Radioimmunoassay, Primidone",D,IL
91,19978,"Gas Chromatography, Salicylate",D,IM
91,19979,"Gas Chromatography, Cocaine",D,IN
91,19980,"Enzyme Immunoassay, Cocaine And Cocaine Metabolites",D,IO
91,19981,"Enzyme Immunoassay, Diphenylhydantoin",D,IP
91,19982,"Radioimmunoassay, Morphine (3-H), Goat Antibody Ammonium Sulfate Sep.",D,IQ
91,19983,"Free Radical Assay, Cocaine",D,IR
91,19984,"Enzyme Immunoassay, Barbiturate",D,IS
91,19985,"Thin Layer Chromatography, Amphetamine",D,IT
91,19986,"Hemagglutination Inhibition, Methadone",D,IW
91,19987,"Thin Layer Chromatography, Phenobarbital",D,IX
91,19988,"Gas Chromatography, Ethosuximide",D,IY
91,19989,"Delayed Analysis, Alcohol",D,IZ
91,19990,"Column Supports, Glc",D,JA
91,19991,"Radioimmunoassay, Gentamicin (125-I), Second Antibody Sep.",D,JB
91,19992,"Thin Layer Chromatography, Metamphetamine",D,JC
91,19993,"Enzyme Immunoassay, Primidone",D,JD
91,19994,"Thin Layer Chromatography, Salicylate",D,JE
91,19995,"Gas Chromatography, Opiates",D,JF
91,19996,"Enzyme Immunoassay, Opiates",D,JG
91,19997,"Gas Chromatography, Phenobarbital",D,JH
91,19998,"Antiserum, Gentamicin",D,JI
91,19999,"Fluorometry, Morphine",D,JJ
91,20000,"Digitoxin Control Serum, Ria",D,JK
91,20001,"Free Radical Assay, Amphetamine",D,JL
91,20003,"Mercury Dithiazone, Colorimetry, Barbiturate",D,JN
91,20004,"Indicator, Cellulose Fluorescent, TLC",D,JO
91,20005,"Radioimmunoassay, Amphetamine",D,JP
91,20006,Test Reagents For Phenothiazine,D,JQ
91,20007,"Enzyme Immunoassay, Methadone",D,JR
