INDID,ID,PRODDESC,CLASSCODE,Product code
86,20599,"Headlight, Fiberoptic Focusing",F,CT
86,20859,"Light, Headband, Surgical",F,SR
86,20884,"Locator, Magnetic",F,TZ
86,21547,"Tester, Color Vision",H,IT
86,21548,Anomaloscope,H,IW
86,21549,"Maxwell Spot, Ac-Powered",H,IX
86,21550,"Brush, Haidinger, (Including Macular Integrity)",H,IY
86,21551,Photokeratoscope,H,JA
86,21552,"Instrument, Measuring, Corneal Radius",H,JB
86,21553,"Esthesiometer, Ocular",H,JC
86,21554,"Illuminator, Color Vision Plate",H,JD
86,21556,"Magnifier, Hand-Held, Low-Vision",H,JF
86,21557,"System, Reading, Television, Closed-Circuit",H,JG
86,21558,"Loupe, Binocular, Low Power",H,JH
86,21559,"Lens, Fundus, Hruby, Diagnostic",H,JI
86,21560,"Lens, Fresnel, Flexible, Diagnostic",H,JJ
86,21561,"Lens, Contact, Polymethylmethacrylate, Diagnostic",H,JK
86,21562,"Lens, Condensing, Diagnostic",H,JL
86,21563,"Transilluminator, Ac-Powered",H,JM
86,21564,"Transilluminator, Battery-Powered",H,JN
86,21565,"Biomicroscope, Slit-Lamp, Ac-Powered",H,JO
86,21566,"Stereoscope, Ac-Powered",H,JQ
86,21567,"Stereoscope, Battery-Powered",H,JR
86,21568,"Test, Spectacle Dissociation, Ac-Powered (Lancaster)",H,JS
86,21569,Haploscope,H,JT
86,21570,Adaptometer (Biophotometer),H,JW
86,21571,"Reader, Prism, Ophthalmic",H,JX
86,21572,"Reader, Bar, Ophthalmic",H,JY
86,21573,"Crutch, Ptosis",H,JZ
86,21574,"Telescope, Hand-Held, Low-Vision",H,KB
86,21575,"Spectacle Microscope, Low-Vision",H,KC
86,21576,"Tape, Nystagmus",H,KD
86,21577,"Mirror, Headband, Ophthalmic",H,KF
86,21578,Fornixscope,H,KG
86,21579,"Camera, Ophthalmic, Ac-Powered",H,KI
86,21580,"Telescope, Spectacle, Low-Vision",H,KK
86,21581,"Retinoscope, Ac-Powered",H,KL
86,21582,"Retinoscope, Battery-Powered",H,KM
86,21583,"Refractor, Manual, Non-Powered, Including Phoropter",H,KN
86,21584,"Refractometer, Ophthalmic",H,KO
86,21585,"Instrument, Vitreous Aspiration And Cutting, Battery-Powered",H,KP
86,21586,"Prism, Rotary, Ophthalmic",H,KQ
86,21587,"Lens, Maddox",H,KR
86,21588,"Prism, Gonioscopic",H,KS
86,21589,"Prism, Fresnel, Ophthalmic",H,KT
86,21590,"Prism, Bar, Ophthalmic",H,KW
86,21591,"Tonometer, Ac-Powered",H,KX
86,21592,"Tonometer, Manual",H,KY
86,21593,"Sterilizer, Tonometer",H,KZ
86,21594,"Calibrator, Tonometer",H,LA
86,21595,"Instrument, Measuring, Stereopsis",H,LC
86,21596,"Engine, Trephine, Accessories, Gas-Powered",H,LD
86,21597,"Ruler, Nearpoint (Punctometer)",H,LE
86,21598,"Device, Measuring, Lens Radius, Ophthalmic",H,LF
86,21599,"Pupillometer, Ac-Powered",H,LG
86,21600,"Pupillometer, Manual",H,LH
86,21601,"Ophthalmoscope, Ac-Powered",H,LI
86,21602,"Ophthalmoscope, Battery-Powered",H,LJ
86,21603,"Screen, Tangent, Target, Battery-Powered",H,LK
86,21604,"Monitor, Eye Movement",H,LL
86,21605,"Instrument, Measuring, Lens, Ac-Powered",H,LM
86,21606,"Gauge, Lens, Ophthalmic",H,LN
86,21607,"Test, Spectacle Dissociation, Battery-Powered (Lancaster)",H,LO
86,21608,"Target, Fusion And Stereoscopic",H,LP
86,21609,"Keratoscope, Ac-Powered",H,LQ
86,21610,"Keratoscope, Battery-Powered",H,LR
86,21611,Exophthalmometer,H,LS
86,21612,"Preamplifier, Ac-Powered, Ophthalmic",H,LT
86,21613,"Preamplifier, Battery-Powered, Ophthalmic",H,LW
86,21614,"Photostimulator, Ac-Powered",H,LX
86,21615,"Electrode, Corneal",H,LZ
86,21616,"Monitor, Eye Movement, Diagnostic",H,MC
86,21617,"Chair, Ophthalmic, Manual",H,MD
86,21618,"Chair, Ophthalmic, Ac-Powered",H,ME
86,21619,"Stand, Instrument, Ac-Powered, Ophthalmic",H,MF
86,21620,"Stand, Instrument, Ophthalmic",H,MG
86,21621,"Rack, Skiascopic",H,MH
86,21622,"Screen, Tangent, Projection, Battery-Powered",H,MJ
86,21623,"Euthyscope, Ac-Powered",H,MK
86,21624,"Euthyscope, Battery-Powered",H,ML
86,21625,Distometer,H,MM
86,21629,"Marker, Sclera",H,MQ
86,21630,"Marker, Ocular",H,MR
86,21631,"Drum, Eye Knife Test",H,MS
86,21634,"Cannula, Ophthalmic",H,MX
86,21635,"Keratome, Battery-Powered",H,MY
86,21636,Trabeculotome,H,MZ
86,21637,"Spud, Ophthalmic",H,
86,21638,"Spoon, Ophthalmic",H,NB
86,21639,"Specula, Ophthalmic",H,NC
86,21640,"Spatula, Ophthalmic",H,ND
86,21641,"Snare, Enucleating",H,NE
86,21642,"Scissors, Ophthalmic",H,NF
86,21643,"Rongeur, Lachrymal Sac",H,NG
86,21644,"Ring, Ophthalmic (Flieringa)",H,NH
86,21645,"Retractor, Ophthalmic",H,NI
86,21646,"Punch, Corneo-Scleral",H,NJ
86,21647,"Probe, Trabeculotomy",H,NK
86,21648,"Probe, Lachrymal",H,NL
86,21649,"Needle, Ophthalmic Suturing",H,NM
86,21650,"Knife, Ophthalmic",H,NN
86,21651,"Keratome, Ac-Powered",H,NO
86,21652,"Introducer, Sphere",H,NP
86,21653,"Hook, Ophthalmic",H,NQ
86,21654,"Forceps, Ophthalmic",H,NR
86,21655,Expressor,H,NS
86,21656,Erisophake,H,NT
86,21657,"Dilator, Lachrymal",H,NW
86,21658,"Depressor, Orbital",H,NX
86,21659,Cystotome,H,NY
86,21660,"Curette, Ophthalmic",H,NZ
86,21661,"Compressor, Orbital",H,OA
86,21662,"Clamp, Muscle, Ophthalmic",H,OB
86,21663,"Clip, Iris Retractor",H,OC
86,21664,"Clamp, Eyelid, Ophthalmic",H,OD
86,21665,"Caliper, Ophthalmic",H,OE
86,21666,"Burr, Corneal, Manual",H,OF
86,21667,"Burr, Corneal, Battery-Powered",H,OG
86,21668,"Spectacle, Operating (Loupe), Ophthalmic",H,OH
86,21669,"Spectacle, Magnifying",H,OI
86,21670,"Screen, Tangent, Target",H,OJ
86,21671,"Screen, Tangent, Projection, Ac-Powered",H,OK
86,21672,"Screen, Tangent, Felt (Campimeter)",H,OL
86,21673,"Screen, Tangent, Ac-Powered (Campimeter)",H,OM
86,21674,"Perimeter, Manual",H,ON
86,21675,"Perimeter, Ac-Powered",H,OO
86,21676,"Campimeter, Stereo, Battery-Powered",H,OP
86,21677,"Grid, Amsler",H,OQ
