INDID,ID,PRODDESC,CLASSCODE,Product code
62,4800,Calcitonin (Anti-Hypercalcemic),A,01
62,4801,Alipamide (Anti-Hypertensive),C,01
62,4802,Dihydrotachysterol (Anti-Hypocalcemic),D,01
62,4803,Ciclafrine HCl (Anti-Hypotensive),E,01
62,4805,Alclofenac (Anti-Inflammatory),G,01
62,4806,Nibroxane (Anti-Microbial),H,01
62,4807,Acronine (Anti-Neoplastic),I,01
62,4808,Benztropine Mesylate (Anti-Parkinsonian),J,01
62,4809,Difenoximide HCl  (Anti-Peristaltic),K,01
62,4810,"Carnidazole (Anti-Protozoal, Anti-Leishmanial, Anti-Malarial)",L,01
62,4811,Camphor (Anti-Pruritic),M,01
62,4812,Anthralin (Anti-Psoriatic),N,01
62,4813,Antimony Potassium Tartrate (Anti-Schistosomal),R,01
62,4814,Resorcinol Monoacetate (Anti-Seborrheic),S,01
62,4815,Deprostil (Anti-Secretory),T,01
62,4816,Benzonatate (Anti-Tussive/Cold),U,01
62,4817,Amantadine HCl (Anti-Viral),V,01
62,4818,Alcloxa (Astringent/Anti-Perspirant),W,01
62,4819,Sodium Sulfate (Anti-Hypercalcemic),A,02
62,4820,Clofibrate (Anti-Hyperlipidemic),B,02
62,4821,Althiazide (Anti-Hypertensive),C,02
62,4823,"Aminacrine HCl (Anti-Infective, Topical)",F,02
62,4824,Algestone Acetonide (Anti-Inflammatory),G,02
62,4825,Ambomycin (Anti-Neoplastic),I,02
62,4826,Difenoxin (Anti-Peristaltic),K,02
62,4827,"Flubendazole (Anti-Protozoal, Anti-Leishmanial, Anti-Malarial)",L,02
62,4828,Azaribine (Anti-Psoriatic),N,02
62,4829,Auranofin (Anti-Rheumatic),Q,02
62,4830,Becanthone HCl (Anti-Schistosomal),R,02
62,4831,Butamirate Citrate (Anti-Tussive/Cold),U,02
62,4832,Aranotin (Anti-Viral),V,02
62,4833,Aldioxa (Astringent/Anti-Perspirant),W,02
62,4834,Colestipol (Anti-Hyperlipidemic),B,03
62,4835,Amiquinsin HCl (Anti-Hypertensive),C,03
62,4837,Alpha Amylase (Anti-Inflammatory),G,03
62,4838,Anthramycin (Anti-Neoplastic),I,03
62,4839,Diphenoxylate HCl (Anti-Peristaltic),K,03
62,4840,"Flunidazole (Anti-Protozoal, A-Leishmanial, A-Malarial)",L,03
62,4841,Methdilazine (Anti-Pruritic),M,03
62,4842,Aurothioglucose (Anti-Rheumatic),Q,03
62,4843,Hycanthone (Anti-Schistosomal),R,03
62,4844,Aluminum Acetate (Sol) (Astringent/Anti-Perspirant),W,03
