INDID,ID,PRODDESC,CLASSCODE,Product code
82,19719,"Immunoelectrophoretic, Immunoglobulins, (G, A, M)",C,FF
82,19725,"Method, Nephelometric, Immunoglobulins (G, A, M)",C,FN
82,19728,"Radioimmunoassay, Immunoglobulins (G, A, M)",C,FQ
82,19741,"Method, Immunodiffusion, Immunoglobulins (G, A, M)",C,GM
82,19760,"Immunochemical, Ceruloplasmin",C,HN
82,19818,"Igd, Antigen, Antiserum, Control",C,ZJ
82,19819,"Iga, Rhodamine, Antigen, Antiserum, Control",C,ZK
82,19820,"Iga, Peroxidase, Antigen, Antiserum, Control",C,ZL
82,19821,"Iga, Ferritin, Antigen, Antiserum, Control",C,ZM
82,19822,"Iga, Fitc, Antigen, Antiserum, Control",C,ZN
82,19823,"Inter-Alpha Trypsin Inhibitor, Antigen, Antiserum, Control",C,ZO
82,19824,"Iga, Antigen, Antiserum, Control",C,ZP
82,19825,"Bence-Jones Protein, Antigen, Antiserum, Control",C,ZQ
82,19826,"Hemopexin, Rhodamine, Antigen, Antiserum, Control",C,ZR
82,19827,"Retinol-Binding Protein, Antigen, Antiserum, Control",C,ZS
82,19828,"Hemopexin, Fitc, Antigen, Antiserum, Control",C,ZT
82,19829,"Complement C3, Antigen, Antiserum, Control",C,ZW
82,19830,"Hemopexin, Antigen, Antiserum, Control",C,ZX
82,19831,"Complement C1s, Antigen, Antiserum, Control",C,ZY
82,19832,"Haptoglobin, Rhodamine, Antigen, Antiserum, Control",C,ZZ
82,19834,"Haptoglobin, Fitc, Antigen, Antiserum, Control",D,AB
82,19835,"Complement C3b Activator, Antigen, Antiserum, Control",D,AC
82,19836,"Haptoglobin, Antigen, Antiserum, Control",D,AD
82,19837,"Complement C9, Antigen, Antiserum, Control",D,AE
82,19838,"Gamma Globulin, Fitc, Antigen, Antiserum, Control",D,AF
82,19839,"Complement C8, Antigen, Antiserum, Control",D,AG
82,19840,"Gamma Globulin, Antigen, Antiserum, Control",D,AH
82,19841,"Complement C1r, Antigen, Antiserum, Control",D,AI
82,19842,"Free Secretory Component, Antigen, Antiserum, Control",D,AJ
82,19843,"Complement C1q, Antigen, Antiserum, Control",D,AK
82,19844,"Fraction Iv-5, Antigen, Antiserum, Control",D,AL
82,19845,"Hemoglobin, Chain Specific, Antigen, Antiserum, Control",D,AM
82,19846,"Fibrinopeptide A, Antigen, Antiserum, Control",D,AN
82,19847,"Igm (Mu Chain Specific), Antigen, Antiserum, Control",D,AO
82,19849,"Igg (Fd Fragment Specific), Antigen, Antiserum, Control",D,AQ
82,19851,"Igg (Fc Fragment Specific), Antigen, Antiserum, Control",D,AS
82,19853,"Alpha-2-Ap-Glycoprotein, Antigen, Antiserum, Control",D,AW
82,19855,"Complement C5, Antigen, Antiserum, Control",D,AY
82,19857,"Complement C1 Inhibitor (Inactivator), Antigen, Antiserum, Control",D,BA
82,19858,"Alpha 2, 2n-Glycoprotein, Antigen, Antiserum, Control",D,BC
82,19859,"Antismooth Muscle Antibody, Indirect Immunofluorescent, Antigen, Control",D,BE
82,19860,"Ferritin, Antigen, Antiserum, Control",D,BF
82,19861,"Fc, Rhodamine, Antigen, Antiserum, Control",D,BH
82,19862,"Complement C4, Antigen, Antiserum, Control",D,BI
82,19863,"Antiparietal Antibody, Indirect Immunofluorescent, Antigen, Control",D,BJ
82,19864,"Fc, Fitc, Antigen, Antiserum, Control",D,BK
82,19865,"Multiple Autoantibodies, Indirect Immunofluorescent, Antigen, Control",D,BL
82,19866,"Antimitochondrial Antibody, Indirect Immunofluorescent, Antigen, Control",D,BM
82,19867,"Fc, Antigen, Antiserum, Control",D,BN
82,19869,"Fab, Rhodamine, Antigen, Antiserum, Control",D,BY
82,19870,"Fab, Fitc, Antigen, Antiserum, Control",D,CB
82,19871,"Fab, Antigen, Antiserum, Control",D,CE
82,19872,"Albumin, Antigen, Antiserum, Control",D,CF
82,19873,"System, Test, C-Reactive Protein, Rhodamine",D,CH
82,19874,"Beta-Globulin, Antigen, Antiserum, Control",D,CJ
82,19875,"C-Reactive Protein, Antigen, Antiserum, And Control",D,CK
82,19876,"System, Test, C-Reactive Protein",D,CN
82,19877,"Alpha-Globulin, Antigen, Antiserum, Control",D,CO
82,19878,"Ceruloplasmin, Rhodamine, Antigen, Antiserum, Control",D,CT
82,19879,"Ceruloplasmin, Fitc, Antigen, Antiserum, Control",D,CY
82,19880,"Ceruloplasmin, Antigen, Antiserum, Control",D,DB
82,19881,"Thyroglobulin, Antigen, Antiserum, Control",D,DC
82,19882,"Transferrin, Rhodamine, Antigen, Antiserum, Control",D,DD
82,19885,"Transferrin, Antigen, Antiserum, Control",D,DG
82,19887,"Transferrin, Fitc, Antigen, Antiserum, Control",D,DI
82,19888,"Thyroglobulin, Fitc, Antigen, Antiserum, Control",D,DJ
82,19889,"Beta-2-Glycoprotein Iii, Antigen, Antiserum, Control",D,DK
82,19890,"Thyroglobulin, Rhodamine, Antigen, Antiserum, Control",D,DL
82,19891,"Beta-2-Glycoprotein I, Antigen, Antiserum, Control",D,DN
82,19892,"Myoglobin, Rhodamine, Antigen, Antiserum, Control",D,DO
82,19894,"Myoglobin, Antigen, Antiserum, Control",D,DR
82,19895,"Prealbumin, Fitc, Antigen, Antiserum, Control",D,DS
82,19896,"Alpha-2-Macroglobulin, Rhodamine, Antigen, Antiserum, Control",D,DT
82,19898,"Alpha-2-Macroglobulin, Fitc, Antigen, Antiserum, Control",D,DY
82,19899,"Albumin, Fitc, Antigen, Antiserum, Control",D,DZ
82,19900,"Myoglobin, Fitc, Antigen, Antiserum, Control",D,EA
82,19901,"Alpha-2-Macroglobulin, Antigen, Antiserum, Control",D,EB
82,19902,"Inter-Alpha Trypsin Inhibitor, Fitc, Antigen, Antiserum, Control",D,EC
82,19903,"Alpha-2-Hs-Glycoprotein, Antigen, Antiserum, Control",D,EF
82,19904,"Lactoferrin, Antigen, Antiserum, Control",D,EG
82,19905,"Lambda, Antigen, Antiserum, Control",D,EH
82,19906,"Alpha-1-Antitrypsin, Fitc, Antigen, Antiserum, Control",D,EI
82,19907,"Alpha-2-Glycoproteins, Antigen, Antiserum, Control",D,EJ
82,19908,"Kappa, Rhodamine, Antigen, Antiserum, Control",D,EK
82,19909,"Lipoprotein X, Antigen, Antiserum, Control",D,EL
82,19910,"Alpha-1-Antitrypsin, Antigen, Antiserum, Control",D,EM
82,19911,"Alpha-1-T-Glycoprotein, Antigen, Antiserum, Control",D,EN
82,19912,"Kappa, Fitc, Antigen, Antiserum, Control",D,EO
82,19914,"Alpha-1-Lipoprotein, Antigen, Antiserum, Control",D,ER
82,19915,"Lambda, Fitc, Antigen, Antiserum, Control",D,ES
82,19916,"Lactic Dehydrogenase, Antigen, Antiserum, Control",D,ET
82,19917,"Igg, Antigen, Antiserum, Control",D,EW
82,19918,"Alpha-1-B-Glycoprotein, Antigen, Antiserum, Control",D,EX
82,19920,"Igm, Rhodamine, Antigen, Antiserum, Control",D,EZ
82,19921,"Alpha-1-Antitrypsin, Rhodamine, Antigen, Antiserum, Control",D,FB
82,19922,"Lipoprotein, Low-Density, Antigen, Antiserum, Control",D,FC
82,19924,"Alpha-1-Antichymotrypsin, Antigen, Antiserum, Control",D,FF
82,19925,"Lambda, Rhodamine, Antigen, Antiserum, Control",D,FG
82,19926,"Kappa, Antigen, Antiserum, Control",D,FH
82,19927,"Total Spinal-Fluid, Antigen, Antiserum, Control",D,FI
82,19928,"Albumin, Rhodamine, Antigen, Antiserum, Control",D,FJ
82,19929,"Igg (Fab Fragment Specific), Antigen, Antiserum, Control",D,FK
82,19930,"Igm, Ferritin, Antigen, Antiserum, Control",D,FL
82,19931,"Ige, Ferritin, Antigen, Antiserum, Control",D,FM
82,19932,"Igg, Rhodamine, Antigen, Antiserum, Control",D,FO
82,19933,"Sperm, Antigen, Antiserum, Control",D,FQ
82,19934,"Igm, Fitc, Antigen, Antiserum, Control",D,FS
82,19935,"Igm, Antigen, Antiserum, Control",D,FT
82,19936,"Sperm, Fitc, Antigen, Antiserum, Control",D,FX
82,19937,"Igg (Gamma Chain Specific), Antigen, Antiserum, Control",D,FZ
82,19938,"Cohn Fraction Ii, Antigen, Antiserum, Control",D,GA
82,19940,"Ige, Antigen, Antiserum, Control",D,GC
82,19941,"Igg, Ferritin, Antigen, Antiserum, Control",D,GD
82,19942,"Igd, Rhodamine, Antigen, Antiserum, Control",D,GE
82,19943,"Igd, Fitc, Antigen, Antiserum, Control",D,GG
82,19945,"Breast Milk, Rhodamine, Antigen, Antiserum, Control",D,GI
82,19946,"Colostrum, Antigen, Antiserum, Control",D,GJ
82,19947,"Igg, Fitc, Antigen, Antiserum, Control",D,GK
82,19948,"Ige, Rhodamine, Antigen, Antiserum, Control",D,GL
82,19949,"Breast Milk, Antigen, Antiserum, Control",D,GM
82,19950,"Breast Milk, Fitc, Antigen, Antiserum, Control",D,GN
82,19952,"Ige, Fitc, Antigen, Antiserum, Control",D,GP
82,19955,"System, Test, Hypersensitivity Pneumonitis",D,GW
82,19956,"Ng1m(A), Antigen, Antiserum, Control",D,GX
82,19958,"System, Test, Radioallergosorbent (RAST) Immunological",D,HB
82,19959,"System, Test, Systemic Lupus Erythematosus",D,HC
82,19961,"Ng3m(Bo), Antigen, Antiserum, Control",D,HI
82,19962,"Protein, Complement, Antigen, Antiserum, Control",D,HL
82,19963,"Antinuclear Antibody, Indirect Immunofluorescent, Antigen, Control",D,HN
82,19964,"Ng3m(G), Antigen, Antiserum, Control",D,HQ
82,19965,"System, Test, Rheumatoid Factor",D,HR
82,19966,"System, Test, Carcinoembryonic Antigen",D,HX
82,19967,"Ng4m(A), Antigen, Antiserum, Control",D,HY
82,22284,"P-Phenyl-Enediamine/Edta (Spectrophotometric), Ceruloplasmin",J,FQ
82,22285,"Indirect Copper Assay, Ceruloplasmin",J,FR
82,22323,"Radioimmunoassay, Immunoglobulins (D, E)",J,HR
82,22384,"Immunochemical, Bence-Jones Protein",J,KM
82,22449,"Immunochemical, Thyroglobulin Autoantibody",J,NL
82,22450,"Immunochemical, Transferrin",J,NM
82,22637,"System, Test, Beta-2-Microglobulin Immunological",J,ZG
82,22638,"Factor B, Antigen, Antiserum, Control",J,ZH
82,22639,"Prealbumin, Antigen, Antiserum, Control",J,ZJ
82,22640,"System, Test, Thyroid Autoantibody",J,ZO
82,22641,"Plates, Ouchterlony Agar",J,ZP
82,22642,"Plates and Equipment, Radial Immunodiffusion",J,ZQ
82,22643,Support Gels,J,ZR
82,22644,Electrophoresis Instrumentation,J,ZS
82,22645,Fluorometer,J,ZT
82,22646,Nephelometer,J,ZW
82,22647,"Equipment, Rocket Immunoelectrophoresis",J,ZX
