INDID,ID,PRODDESC,CLASSCODE,Product code
66,5966,Amfonelic Acid (Stimulant),B,01
66,5967,Dioctyl Calcium Sulfosuccinate (Stool Softener),C,01
66,5968,"Potash, Sulfurated  (Source of Sulfide)",D,01
66,5970,Aspartame (Sweetener),H,01
66,5971,Proadifen HCl (Synergist),I,01
66,5972,Levothyroxine Sodium (Thyroid Hormone),J,01
66,5973,Methimazole (Thyroid Inhibitor),K,01
66,5974,Thyromedan HCl (Thyromimetic),L,01
66,5975,Acetophenazine Maleate (Tranquilizer),M,01
66,5976,Actinoquinol Sodium (Ultraviolet Screen/Sunscreen),P,01
66,5977,Benzbromarone (Uricosuric),Q,01
66,5978,Angiotensin Amide (Vasoconstrictor),R,01
66,5979,Amyl Nitrite (Vasodilator),S,01
66,5980,Allopurinol (Xanthine Oxidase Inhibitor),T,01
66,5982,Amphetamine Sulfate (Stimulant),B,02
66,5984,Sodium Iodide (Iodine Supplement),E,02
66,5985,Sulfapyridine (Suppressant),F,02
66,5987,Melizame (Sweetener),H,02
66,5988,Liothyronine Sodium (Thyroid Hormone),J,02
66,5989,Methylthiouracil (Thyroid Inhibitor),K,02
66,5990,Alpertine (Tranquilizer),M,02
66,5991,Aminobenzoic Acid (Ultraviolet Screen/Sunscreen),P,02
66,5992,Felypressin (Vasoconstrictor),R,02
66,5993,Bamethan Sulfate (Vasodilator),S,02
66,5994,Oxypurinol (Xanthine Oxidase Inhibitor),T,02
66,5996,Ampyzine Sulfate (Stimulant),B,03
66,5997,Purified Cotton (Surgical/Prosthetic Aid),G,03
66,5998,Liotrix (Thyroid Hormone),J,03
66,5999,Propylthiouracil (Thyroid Inhibitor),K,03
66,6000,Alprazolam (Tranquilizer),M,03
66,6001,Cinoxate (Ultraviolet Screen/Sunscreen),P,03
66,6002,Probenecid (Uricosuric),Q,03
66,6003,Betahistine HCl (Vasodilator),S,03
66,6005,Azabon (Stimulant),B,04
66,6007,Thyroglobulin (Thyroid Hormone),J,04
66,6008,Azaperone (Tranquilizer),M,04
66,6009,Dioxybenzone (Ultraviolet Screen/Sunscreen),P,04
66,6011,Nordefrin Hydrochloride (Vasoconstrictor),R,04
66,6012,"Erythrityl Tetranitrate,Dilute (Vasodilator)",S,04
66,6014,Caffeine (Stimulant),B,05
66,6015,Colchicine (Suppressant),F,05
66,6016,Petrolatum Gauze (Surgical/Prosthetic Aid),G,05
66,6017,Cyclamate Calcium (Sweetener),H,05
66,6018,Thyroid (Thyroid Hormone),J,05
66,6019,Benperidol (Tranquilizer),M,05
66,6020,Homosalate (Ultraviolet Screen/Sunscreen),P,05
66,6021,Sulfinpyrazone (Uricosuric),Q,05
66,6022,Flunarizine HCl (Vasodilator),S,05
66,6024,"Caffeine, Citrated (Stimulant)",B,06
66,6025,Purified Rayon (Surgical/Prosthetic Aid),G,06
66,6026,Cyclamate Sodium (Sweetener),H,06
66,6027,Benzindopyrine HCl (Tranquilizer),M,06
66,6028,Octabenzone (Ultraviolet Screen/Sunscreen),P,06
