INDID,ID,PRODDESC,CLASSCODE,Product code
3,73,Bagel Dough,E,01
3,74,Bagel Bread/Rolls,A,01
3,75,Bagel Prepared Dry Mix With Milk or Egg,B,01
3,76,Bagel Prepared Dry Mix Without Milk or Egg,C,01
3,77,Bagel Heat/Serve,D,01
3,78,Cracker Meal and Cracker Crumbs,F,01
3,79,Peanut Butter Filled Crackers,G,01
3,80,"Vanilla Cookie,Biscuit,Wafer Dough",M,01
3,81,"Vanilla Plain Cookie,Biscuit and Wafer",H,01
3,82,"Vanilla Filled/Iced Cookies,Biscuits and Wafers",J,01
3,83,Vanilla Prepared Dry Cookie Mix With Milk or Egg,K,01
3,84,Vanilla Prepared Dry Cookie Mix Without Milk or Egg,L,01
3,85,Cake Dough or Batter With Custard or Cream Filling,Q,01
3,86,"Cake,Custard or Cream Filled",N,01
3,87,Cake Prepared Dry Mix With Custard or Cream Filling,P,01
3,88,Cake Dough or Batter Without Custard or Cream Filling,T,01
3,89,Cake Without Custard or Cream Filling,R,01
3,90,Cake Prepared Dry Mix Without Custard or Cream Filling,S,01
3,91,Icing and Icing Mixes Without Chocolate or Nuts,U,01
3,92,Bread Crumbs,Y,01
3,93,Bialy Dough,E,02
3,94,Bialy Bread/Rolls,A,02
3,95,Bialy Prepared Dry Mix With Milk or Egg,B,02
3,96,Bialy Prepared Dry Mix Without Milk or Egg,C,02
3,97,Bialy Heat/Serve,D,02
3,98,Flavored or Party Crackers,F,02
3,99,Cheese Filled Crackers,G,02
3,100,"Chocolate Cookie, Biscuit, Wafer Dough",M,02
3,101,"Chocolate Plain Cookies,Biscuits and Wafers",H,02
3,102,"Chocolate Filled/Iced Cookies,Biscuits and Wafers",J,02
3,103,Chocolate Prepared Dry Cookie Mix With Milk or Egg,K,02
3,104,Chocolate Prepared Dry Cookie Mix Without Milk or Egg,L,02
3,105,Doughnut Dough or Batter With Custard or Cream Filling,Q,02
3,106,"Doughnut, Custard or Cream Filled",N,02
3,107,Doughnut Prepared Dry Mix with Custard or Cream Filling,P,02
3,108,Icing and Icing Mixes With Chocolate,U,02
