INDID,ID,PRODDESC,CLASSCODE,Product code
65,5663,Ribaminol (Memory Adjuvant),A,01
65,5664,Acetylcysteine (Mucolytic),B,01
65,5665,Adenosine Phosphate (Nutrient/Tonic),C,01
65,5666,Dinoprost (Oxytocic),D,01
65,5667,Gamma Benzene Hexachloride (Pediculicide),E,01
65,5668,Potable Water (Pharmaceutic Aid),F,01
65,5669,Methoxsalen (Pigmentation Agent),G,01
65,5670,Dextran 40 (Plasma Volume Extender),H,01
65,5671,Urokinase (Plasminogen Activator),I,01
65,5672,Algestone Acetophenide (Progestin),J,01
65,5673,Cloprostenol Sodium (Prostaglandin),K,01
65,5674,Pectin (Protectant),L,01
65,5675,Protirelin (Prothyrotropin),M,01
65,5676,Aggregated Iodinated I 131 Albumin (Radioactive Agent),N,01
65,5677,Calcifediol (Regulator),P,01
65,5678,Baclofen (Relaxant),Q,01
65,5679,Calcium Chloride (Replenisher),R,01
65,5680,Rubbing Alcohol (Rubefacient),S,01
65,5681,Morrhuate Sodium (Injection) (Sclerosing Agent),U,01
65,5682,Alonimid (Sedative),V,01
65,5683,Cinanserin HCl (Serotonin Inhibitor),W,01
65,5684,Chlorindanol (Spermaticide),X,01
65,5685,Fructose (Nutrient/Tonic),C,02
65,5686,Dinoprost Tromethamine (Oxytocic),D,02
65,5687,Chlorophenothane (Pediculicide),E,02
65,5688,"Water, Purified, U.S.P. (Pharmaceutic Aid)",F,02
65,5689,Triosalen (Pigmentation Agent),G,02
65,5690,Dextran 70 (Plasma Volume Extender),H,02
65,5691,Amadinone Acetate (Progestin),J,02
65,5692,Chromated Cr 51 Serum Albumin (Radioactive Agent),N,02
65,5693,Calcium Glubionate (Replenisher),R,02
65,5694,Rubbing Isopropyl Alcohol (Rubefacient),S,02
65,5695,Crotamiton (Scabicide),T,02
65,5696,Tribenoside (Sclerosing Agent),U,02
65,5697,Amobarbital (Sedative),V,02
65,5698,Fenclonine (Serotonin Inhibitor),W,02
65,5699,Laureth 9 (Spermaticide),X,02
65,5700,Carbocysteine (Mucolytic),B,03
65,5701,Potassium Aspartate and Magnesium Aspartate (Nutrient/Tonic),C,03
65,5702,Dinoprostone (Oxytocic),D,03
65,5703,"Water, For Injection, U.S.P. (Pharmaceutic Aid)",F,03
65,5704,Dextran 75 (Plasma Volume Extender),H,03
65,5705,Anagestone Acetate (Progestin),J,03
65,5707,Lorbamate (Relaxant),Q,03
65,5708,Calcium Gluceptate (Replenisher),R,03
65,5709,Sulfurated Lime Solution (Scabicide),T,03
65,5710,Fonazine Mesylate (Serotonin Inhibitor),W,03
65,5711,Nonoxynol 9 (Spermaticide),X,03
65,5712,Ergonovine Maleate (Oxytocic),D,04
65,5713,"Water (Pharm Aid) For Inj, Sterile, U.S.P.",F,04
65,5714,Hetastarch (Plasma Volume Extender),H,04
65,5715,Chlormadionone Acetate (Progestin),J,04
65,5716,Benzoin (Tinct) (Protectant),L,04
65,5718,Nafomine Malate (Relaxant),Q,04
65,5719,Calcium Gluconate (Replenisher),R,04
65,5720,Sulfur (Scabicide),T,04
65,5721,Aprobarbital (Sedative),V,04
65,5722,Mianserin HCl (Serotonin Inhibitor),W,04
65,5723,Octoxynol 9 (Spermaticide),X,04
65,5724,Methylergonovine Maleate (Oxytocic),D,05
65,5725,"Water, For Injection, Bacteriostatic, U.S.P. (Pharmaceutic Aid)",F,05
65,5726,Cingestol (Progestin),J,05
65,5727,Fluprostenol Sodium (Prostaglandin),K,05
65,5728,Bismuth Subcarbonate (Protectant),L,05
65,5729,Calcium Chloride Ca 45 (Radioactive Agent),N,05
65,5730,Pipoxolan HCl (Relaxant),Q,05
65,5731,Calcium Lactate (Replenisher),R,05
65,5733,Benzoctamine HCl (Sedative),V,05
65,5734,Xylamidine Tosylate (Serotonin Inhibitor),W,05
65,5735,Oxytocin (Injection) (Oxytocic),D,06
65,5736,Clogestone Acetate (Progestin),J,06
65,5737,Prostalene (Prostaglandin),K,06
65,5738,Calamine (Protectant),L,06
65,5739,Calcium Chloride Ca 47 (Radioactive Agent),N,06
65,5740,Prazepam (Relaxant),Q,06
65,5741,Calcium Levulinate (Replenisher),R,06
65,5742,Butabarbital Sodium (Sedative),V,06
65,5743,Clomegestone Acetate (Progestin),J,07
65,5744,Collodion (Protectant),L,07
65,5745,Cesium Chloride Cs 131 (Radioactive Agent),N,07
65,5747,Butalbital (Sedative),V,07
65,5748,Sparteine Sulfate (Oxytocic),D,08
65,5749,Delmadinone Acetate (Progestin),J,08
65,5751,Chlormerodrin Hg 197 (Radioactive Agent),N,08
65,5752,Chloral Betaine (Sedative),V,08
65,5753,Dimethisterone (Progestin),J,09
65,5754,Peruvian Balsam (Protectant),L,09
65,5755,Chlormerodrin Hg 203 (Radioactive Agent),N,09
65,5756,Tribasic Calcium Phosphate (Replenisher),R,08
65,5757,Dydrogesterone (Progestin),J,10
65,5759,Chromic Chloride Cr 51 (Radioactive Agent),N,10
65,5760,Alcuronium Chloride (Relaxant),Q,10
65,5761,Magnesium Chloride (Replenisher),R,10
65,5762,Chlordiazepoxide HCl (Sedative),V,10
65,5764,Ethisterone (Progestin),J,11
65,5765,Titanium Dioxide (Protectant),L,11
65,5766,Chromic Phosphate Cr 51 (Radioactive Agent),N,11
65,5767,Chlorphenesin Carbamate (Relaxant),Q,11
65,5768,Cloperidone HCl (Sedative),V,11
65,5769,Ethynerone (Progestin),J,12
65,5770,Chromic Phosphate P 32 (Radioactive Agent),N,12
65,5771,Chlorphenoxamine HCl (Relaxant),Q,12
65,5772,Potassic Saline (Injection) (Replenisher),R,12
65,5773,Clorethate (Sedative),V,12
65,5774,Ethynodiol Diacetate (Progestin),J,13
65,5775,Zinc Gelatin (Protectant),L,13
65,5776,Cobaltous Chloride Co 57 (Radioactive Agent),N,13
65,5777,Dantrolene (Relaxant),Q,13
65,5778,Potassium Acetate (Replenisher),R,13
65,5779,Clozapine (Sedative),V,13
65,5780,Flurogestone Acetate (Progestin),J,14
65,5781,Cobaltous Chloride Co 60 (Radioactive Agent),N,14
65,5782,Dantrolene Sodium (Relaxant),Q,14
65,5783,Potassium Chloride (Replenisher),R,14
65,5784,Dexclamol HCl (Sedative),V,14
65,5785,Gestaclone (Progestin),J,15
65,5786,Zinc Oxide Paste With Salicylic Acid (Protectant),L,15
65,5787,Cupric Acetate Cu 64 (Radioactive Agent),N,15
65,5788,Decamethonium Bromide (Relaxant),Q,15
65,5789,Potassium Gluconate (Replenisher),R,15
65,5790,Diazepam (Sedative),V,15
65,5791,Gestonorone Caproate (Progestin),J,16
65,5792,Cyanocobalamin Co 57 (Radioactive Agent),N,16
65,5793,Fenyripol HCl (Relaxant),Q,16
65,5794,Ringer's Injection (Replenisher),R,16
65,5795,Ethchlorvynol (Sedative),V,16
65,5796,Haloprogesterone (Progestin),J,17
65,5797,Cyanocobalamin Co 60 (Radioactive Agent),N,17
65,5798,Fletazepam (Relaxant),Q,17
65,5799,"Ringer's Injection, Lactated (Replenisher)",R,17
65,5800,Ethinamate (Sedative),V,17
65,5801,Hydroxyprogesterone Caproate (Progestin),J,18
65,5802,Deuterium Oxide (Radioactive Agent),N,18
65,5803,Flumetramide (Relaxant),Q,18
65,5804,Sodium Bicarbonate (Replenisher),R,18
65,5805,Lynestrenol (Progestin),J,19
65,5806,Diatrizoate Sodium I 125 (Radioactive Agent),N,19
65,5807,Gallamine Triethiodide (Relaxant),Q,19
65,5809,Glutethimide (Sedative),V,19
65,5810,Medrogestone (Progestin),J,20
65,5811,Diatrizoate Sodium I 131 (Radioactive Agent),N,20
65,5812,Hexafluorenium Bromide (Relaxant),Q,20
65,5813,Sodium Lactate (Replenisher),R,20
65,5814,Medroxyprogesterone Acetate (Progestin),J,21
65,5815,Diohippuric Acid I 125 (Radioactive Agent),N,21
65,5816,Metaxalone (Relaxant),Q,21
65,5817,Hexobarbital (Sedative),V,21
65,5818,Diohippuric Acid I 131 (Radioactive Agent),N,22
65,5819,Methocarbamol (Relaxant),Q,22
65,5820,Mecloqualone (Sedative),V,22
65,5821,Methylnodiol Diacetate (Progestin),J,23
65,5822,Diotyrosine I 125 (Radioactive Agent),N,23
65,5823,Metocurine Iodide (Relaxant),Q,23
65,5824,Norethindrone (Progestin),J,24
65,5825,Diotyrosine I 131 (Radioactive Agent),N,24
65,5826,Orphenadrine Citrate (Relaxant),Q,24
65,5827,Meprobamate (Sedative),V,24
65,5828,Norethindrone Acetate (Progestin),J,25
65,5829,Ethiodized Oil I 131 (Radioactive Agent),N,25
