INDID,ID,PRODDESC,CLASSCODE,Product code
74,20123,Electrocardiograph,D,PS
74,20124,"Probe, Blood-Flow, Extravascular",D,PT
74,20125,"Flowmeter, Blood, Cardiovascular",D,PW
74,20128,"Phlebograph, Impedance",D,QB
74,20129,Phonocardiograph,D,QC
74,20130,"Stethoscope, Electronic",D,QD
74,20131,"Catheter, Oximeter, Fiberoptic",D,QE
74,20133,"Microsphere, Trace",D,QG
74,20134,"Cardiograph, Apex (Vibrocardiograph)",D,QH
74,20136,"Computer, Diagnostic, Programmable",D,QK
74,20137,"Catheter, Intravascular, Diagnostic",D,QO
74,20138,"Kit, Balloon Repair, Catheter",D,QP
74,20139,"Cannula, Catheter",D,QR
74,20140,"Occluder, Catheter Tip",D,QT
74,20141,"Wire, Guide, Catheter",D,QX
74,20142,"Catheter, Percutaneous",D,QY
74,20143,"Catheter, Steerable",D,RA
74,20144,"Stylet, Catheter",D,RB
74,20145,Trocar,D,RC
74,20146,"Dilator, Vessel, For Percutaneous Catheterization",D,RE
74,20147,"Catheter, Electrode Recording, Or Probe, Electrode Recording",D,RF
74,20148,"Transmitters And Receivers, Physiological Signal, Radiofrequency",D,RG
74,20149,"Monitor, Line Isolation",D,RI
74,20150,"System, Signal Isolation",D,RJ
74,20151,"Dc-Defibrillator, High Energy, (Including Paddles)",D,RK
74,20152,"Tester, Defibrillator",D,RL
74,20153,"Compressor, Cardiac, External",D,RM
74,20154,"Device, Counter-Pulsating, External",D,RN
74,20155,"Pacemaker, Cardiac, External Transcutaneous (Non-Invasive)",D,RO
74,20156,"Tourniquet, Automatic Rotating",D,RP
74,20157,"Amplifier And Signal Conditioner, Transducer Signal",D,RQ
74,20158,"Amplifier And Signal Conditioner, Biopotential",D,RR
74,20159,"Transducer, Blood-Pressure, Extravascular",D,RS
74,20160,"Monitor, Cardiac (Incl. Cardiotachometer & Rate Alarm)",D,RT
74,20161,"Adaptor, Lead Switching, Electrocardiograph",D,RW
74,20162,"Electrode, Electrocardiograph",D,RX
74,20163,"Monitor, Blood-Gas, On-Line, Cardiopulmonary Bypass",D,RY
74,20164,Oscillometer,D,RZ
74,20165,"Cable, Transducer And Electrode, Patient, (Including Connector)",D,SA
74,20166,"Plethysmograph, Impedance",D,SB
74,20167,"Recorder, Paper Chart",D,SF
74,20168,"Recorder, Magnetic Tape, Medical",D,SH
74,20169,"Detector And Alarm, Arrhythmia",D,SI
74,20170,"Alarm, Blood-Pressure",D,SJ
74,20171,"Computer, Blood-Pressure",D,SK
74,20172,"Alarm, Leakage Current, Portable",D,SM
74,20173,"System, Balloon, Intra-Aortic and Control",D,SP
74,20174,"Device, Bypass, Ventricular (Assist)",D,SQ
74,20175,"Stimulator, Carotid Sinus Nerve",D,SR
74,20176,"Clip, Vascular",D,SS
74,20177,"Clip, Vena-Cava",D,ST
74,20178,"Bag, Polymeric Mesh, Pacemaker",D,SW
74,20179,"Prosthesis, Vascular Graft, Of 6mm And Greater Diameter",D,SY
74,20180,"Battery, Pacemaker",D,SZ
74,20181,"Tester, Pacemaker Electrode Function",D,TA
74,20182,"Electrode, Pacemaker, Permanent",D,TB
74,20183,"Analyzer, Pacemaker Generator Function",D,TC
74,20184,"Adaptor, Lead, Pacemaker",D,TD
74,20185,"Pulse-Generator, Pacemaker, External",D,TE
74,20186,"Tools, Pacemaker Service",D,TF
74,20187,"Magnet, Test, Pacemaker",D,TG
74,20189,"Sizer, Heart-Valve, Prosthesis",D,TI
74,20190,"Holder, Heart-Valve, Prosthesis",D,TJ
74,20191,"Filter, Intravascular, Cardiovascular",D,TK
74,20192,"Adaptor, Stopcock, Manifold, Fitting, Cardiopulmonary Bypass",D,TL
74,20193,"Filter, Blood, Cardiopulmonary Bypass, Arterial Line",D,TM
74,20194,"Reservoir, Blood, Cardiopulmonary Bypass",D,TN
74,20195,"Defoamer, Cardiopulmonary Bypass",D,TP
74,20196,"Console, Heart-Lung Machine, Cardiopulmonary Bypass",D,TQ
74,20197,"Heat-Exchanger, Cardiopulmonary Bypass",D,TR
74,20198,"Sucker, Cardiotomy Return, Cardiopulmonary Bypass",D,TS
74,20199,"Monitor And/Or Control, Level Sensing, Cardiopulmonary Bypass",D,TW
74,20200,"Gas Control Unit, Cardiopulmonary Bypass",D,TX
74,20201,"Sensor, Blood-Gas, In-Line, Cardiopulmonary Bypass",D,TY
74,20202,"Oxygenator, Cardiopulmonary Bypass",D,TZ
74,20203,"Control, Pump Speed, Cardiopulmonary Bypass",D,WA
74,20204,"Pump Blood, Cardiopulmonary Bypass, Roller Type",D,WB
74,20205,"Controller, Temperature, Cardiopulmonary Bypass",D,WC
74,20206,"Suction Control, Intracardiac, Cardiopulmonary Bypass",D,WD
74,20207,"Tubing, Pump, Cardiopulmonary Bypass",D,WE
74,20208,"Catheter, Cannula And Tubing, Vascular, Cardiopulmonary Bypass",D,WF
74,20211,"System, Thermal Regulating",D,WJ
74,20215,"Dilator, Vessel, Surgical",D,WP
74,20216,"Stripper, Vein, External",D,WQ
74,20217,"Instruments, Surgical, Cardiovascular",D,WS
74,20218,"Stripper, Artery, Intraluminal",D,WX
74,20219,"Device, Biopsy, Endomyocardial",D,WZ
74,20220,"Clamp, Vascular",D,XC
