INDID,ID,PRODDESC,CLASSCODE,Product code
69,6576,"Amprolium Category II, Medicated Animal Feed",B,03
69,6577,"Amprolium Combo Category I & II, Medicated Animal Feed",C,03
69,6579,"Amprolium With Ethopabate Category I, Medicated Animal Feed",A,04
69,6580,"Amprolium With Ethopabate Combo Category I & II, Medicated Animal Feed",C,04
69,6588,"Bacitracin Methylene Disalicylate Category I, Medicated Animal Feed",A,07
69,6589,"Bacitracin Methylene Disalicylate Combo Category I & II, Medicated Animal Feed",C,07
69,6592,"Bacitracin Zinc Combo Category I & II, Medicated Animal Feed",C,08
69,6593,"Bacitracin Zinc Category I, Medicated Animal Feed",A,08
69,6594,"Bambermycins Category I, Medicated Animal Feed",A,09
69,6595,"Bambermycins Combo Category I & II, Medicated Animal Feed",C,09
69,6600,"Carbadox Category II, Medicated Animal Feed",B,11
69,6601,"Carbadox Combo Category I & II, Medicated Animal Feed",C,11
69,6608,"Chlortetracycline Category I, Medicated Animal Feed",A,14
69,6609,"Chlortetracycline Combo Category I & II, Medicated Animal Feed",C,14
69,6617,"Chlortetracycline & Sulfamethazine Category II, Medicated Animal Feed",B,17
69,6618,"Chlortetracycline & Sulfamethazine Combo Category I & II, Medicated Animal Feed",C,17
69,6620,"Clopidol Category II, Medicated Animal Feed",B,18
69,6621,"Clopidol Combo Category I & II, Medicated Animal Feed",C,18
69,6623,"Coumaphos Category I, Medicated Animal Feed",A,19
69,6624,"Coumaphos Combo Category I & II, Medicated Animal Feed",C,19
69,6626,"Decoquinate Category I, Medicated Animal Feed",A,20
69,6627,"Decoquinate Combo Category I & II, Medicated Animal Feed",C,20
69,6629,"Dichlorvos Category I, Medicated Animal Feed",A,21
69,6630,"Dichlorvos Combo Category I & II, Medicated Animal Feed",C,21
69,6636,"Erythromycin(Thiocyanate Salt) Combo Category I & II, Medicated Animal Feed",C,23
69,6638,"Famphur Category II, Medicated Animal Feed",B,24
69,6639,"Famphur Combo Category I & II, Medicated Animal Feed",C,24
69,6647,"Hygromycin B Combo Category I & II, Medicated Animal Feed",C,27
69,6648,"Hygromycin B Category II, Medicated Animal Feed",B,27
69,6649,"Iodinated Casein Category I, Medicated Animal Feed",A,28
69,6650,"Iodinated Casein Combo Category I & II, Medicated Animal Feed",C,28
69,6655,"Lasalocid Combo Category I & II, Medicated Animal Feed",C,30
69,6661,"Lincomycin Combo Category I & II, Medicated Animal Feed",C,32
69,6664,"Melengestrol Acetate Combo Category I & II, Medicated Animal Feed",C,33
69,6666,"Monensin Category I, Medicated Animal Feed",A,34
69,6667,"Monensin Combo Category I & II, Medicated Animal Feed",C,34
69,6672,"Nicarbazin Category II, Medicated Animal Feed",B,36
69,6673,"Nicarbazin Combo Category I & II, Medicated Animal Feed",C,36
69,6684,"Novobiocin Category II, Medicated Animal Feed",B,40
69,6685,"Novobiocin Combo Category I & II, Medicated Animal Feed",C,40
69,6687,"Nystatin Category I, Medicated Animal Feed",A,41
69,6688,"Nystatin Combo Category I & II, Medicated Animal Feed",C,41
69,6694,"Oxytetracycline Combo Category I & II, Medicated Animal Feed",C,43
69,6695,"Oxytetracycline Category I, Medicated Animal Feed",A,43
69,6696,"Neomycin & Oxytetracycline Category II, Medicated Animal Feed",B,44
69,6697,"Neomycin & Oxytetracycline Combo Category I & II, Medicated Animal Feed",C,44
69,6705,"Poloxalene Category I, Medicated Animal Feed",A,48
69,6706,"Poloxalene Combo Category I & II, Medicated Animal Feed",C,48
69,6710,"Pyrantel Tartrate Category II, Medicated Animal Feed",B,50
69,6711,"Pyrantel Tartrate Combo Category I & II, Medicated Animal Feed",C,50
69,6713,"Robenidine Category II, Medicated Animal Feed",B,51
69,6714,"Robenidine Combo Category I & II, Medicated Animal Feed",C,51
69,6726,"Sulfadimethoxine Ormetoprim Category II, Medicated Animal Feed",B,56
69,6727,"Sulfadimethoxine Ormetoprim Combo Category I & II, Medicated Animal Feed",C,56
69,6732,"Sulfamerazine Category II, Medicated Animal Feed",B,58
69,6733,"Sulfamerazine Combo Category I & II, Medicated Animal Feed",C,58
69,6735,"Sulfaquinoxaline Category II, Medicated Animal Feed",B,59
69,6736,"Sulfaquinoxaline Combo Category I & II, Medicated Animal Feed",C,59
69,6738,"Thiabendazole Category II, Medicated Animal Feed",B,60
69,6739,"Thiabendazole Combo Category I & II, Medicated Animal Feed",C,60
69,6741,"Tylosin Category I, Medicated Animal Feed",A,61
69,6742,"Tylosin Combo Category I & II, Medicated Animal Feed",C,61
69,6744,"Sulfamethazine & Tylosin Category II, Medicated Animal Feed",B,62
69,6745,"Sulfamethazine & Tylosin Combo Category I & II, Medicated Animal Feed",C,62
