INDID,ID,PRODDESC,CLASSCODE,Product code
20,826,"Blackberry, Topping or Syrup",E,01
20,827,Blackberries (Berry),A,01
20,828,"Blackberries, Dried or Paste",B,01
20,829,"Blackberry, Jam, Jelly, Preserves, Marmalades, Butters and Candied",C,01
20,830,"Blackberry Juice, Berry Juice or Concentrates",D,01
20,831,"Citron, Topping or Syrup",L,01
20,832,Citron      (Citrus),G,01
20,833,"Citron, Dried or Paste",H,01
20,834,"Citron, Jam, Jelly, Preserves, Marmalade, Butter and Candied",J,01
20,835,"Citron, Citrus Fruit Juices or Concentrates",K,01
20,836,"Apple, Topping or Syrup",T,01
20,837,Apple   (Core Fruit),N,01
20,838,"Apple, Dried or Paste",Q,01
20,839,"Apple, Jam, Jelly, Preserves, Marmalade, Butter and Candied",R,01
20,840,"Apple, Core Fruit Juices or Concentrates",S,01
20,841,"Blueberry, Topping or Syrup",E,02
20,842,Blueberries  (Berry),A,02
20,843,"Blueberries, Dried or Paste",B,02
20,844,"Blueberry, Jam, Jelly, Preserves, Marmalade, Butter and Candied",C,02
20,845,"Blueberry Juice, Berry Juice or Concentrates",D,02
20,846,"Grapefruit, Topping or Syrup",L,02
20,847,Grapefruit  (Citrus),G,02
20,848,"Grapefruit, Dried or Paste",H,02
20,849,"Grapefruit, Jam, Jelly, Preserves, Marmalade, Butter and Candied",J,02
20,850,"Grapefruit, Citrus Fruit Juices or Concentrates",K,02
20,851,"Crab Apple, Topping or Syrup",T,02
20,852,Crab Apple  (Core Fruit),N,02
20,853,"Crab Apple, Dried or Paste",Q,02
20,854,"Crab Apple, Jam, Jelly, Preserves, Marmalade, Butter and Candied",R,02
20,855,"Crab Apple, Core Fruit Juices or Concentrates",S,02
20,856,"Boysenberry, Topping or Syrup",E,03
20,857,Boysenberries (Berry),A,03
20,858,"Boysenberries, Dried or Paste",B,03
20,859,"Boysenberry, Jam, Jelly, Preserves, Marmalade, Butter and Candied",C,03
20,860,"Boysenberry Juice, Berry Juice or Concentrates",D,03
20,861,"Kumquat, Topping or Syrup",L,03
20,862,Kumquat     (Citrus),G,03
20,863,"Kumquat, Dried or Paste",H,03
20,864,"Kumquat, Jam, Jelly, Preserves, Marmalade, Butter and Candied",J,03
20,865,"Kumquat, Citrus Fruit Juices or Concentrates",K,03
20,866,"Pear, Topping or Syrup",T,03
20,867,Pear        (Core Fruit),N,03
20,868,"Pear, Dried or Paste",Q,03
20,869,"Pear, Jam, Jelly, Preserves, Marmalade, Butter and Candied",R,03
20,870,"Pear, Core Fruit Juices or Concentrates",S,03
20,871,"Cranberry, Topping or Syrup",E,04
20,872,Cranberries   (Berry),A,04
20,873,"Cranberries, Dried or Paste",B,04
20,874,"Cranberry, Jam, Jelly, Preserves, Marmalade, Butter and Candied",C,04
20,875,"Cranberry Juice, Berry Juice or Concentrates",D,04
20,876,"Lemon, Topping or Syrup",L,04
20,877,Lemon       (Citrus),G,04
20,878,"Lemon, Dried or Paste",H,04
20,879,"Lemon, Jam, Jelly, Preserves, Marmalade, Butter and Candied",J,04
20,880,"Lemon, Citrus Fruit Juices or Concentrates",K,04
20,881,"Quince, Topping or Syrup",T,04
20,882,Quince      (Core Fruit),N,04
20,883,"Quince, Dried or Paste",Q,04
20,884,"Quince, Jam, Jelly, Preserves, Marmalade, Butter and Candied",R,04
20,885,"Quince, Core Fruit Juices or Concentrates",S,04
20,886,"Currants, Black, Topping or Syrup",E,05
20,887,"Currants, Black (Berry)",A,05
20,888,"Currants Black, Dried or Paste",B,05
20,889,"Currants, Black, Jam, Jelly, Preserves, Marmalade, Butter and Candied",C,05
20,890,"Currants, Black, Juice or Concentrates",D,05
