INDID,ID,PRODDESC,CLASSCODE,Product code
63,5181,Etidronic Acid (Bone Calcium Regulator),A,01
63,5182,Albuterol (Bronchodilator),B,01
63,5183,Barium Hydroxide Lime (Carbon Dioxide Absorbant),C,01
63,5184,Acetazolamide (Carbonic Anhydrase Inhibitor),D,01
63,5185,Aprindine (Cardiac Depressant),E,01
63,5186,Acetyldigitoxin Cardiotonic,F,01
63,5187,Talopram HCl (Catecholamine Potentiator),G,01
63,5188,Bisacodyl (Cathartic),H,01
63,5189,Podophyllum Resin (Caustic),I,01
63,5190,Ethylmorphine HCl (Chemotic),K,01
63,5191,Dehydrocholate Sodium (Inj) (Choleretic),M,01
63,5192,Aceclidine (Cholinergic),N,01
63,5193,Obidoxime Chloride (Cholinesterase Reactivator),P,01
63,5194,Dectaflur (Dental Caries Prophylactic),R,01
63,5195,Zinc-Eugenol (Cement) (Dental Protectant),S,01
63,5196,Gutta Percha (Dental Restoration Agent),T,01
63,5197,Captamine HCl (Depigmentor),V,01
63,5198,Entsulfon Sodium (Detergent),W,01
63,5199,Albuterol Sulfate (Bronchodilator),B,02
63,5200,Soda Lime (Carbon Dioxide Absorbant),C,02
63,5201,Acetazolamide Sodium (Ster) (Carbonic Anhydrase Inhibitor),D,02
63,5202,Aprindine HCl (Cardiac Depressant),E,02
63,5203,Actodigin (Cardiotonic),F,02
63,5204,Bisacodyl Tannex (Cathartic),H,02
63,5205,Silver Nitrate (Toughened) (Caustic),I,02
63,5206,Edetate Sodium (Chelating Agent),J,02
63,5207,Dehydrocholic Acid (Choleretic),M,02
63,5208,Ambenonium Chloride (Cholinergic),N,02
63,5209,Pralidoxime Chloride (Cholinesterase Reactivator),P,02
63,5210,Hetaflur (Dental Caries Prophylactic),R,02
63,5211,Hydroquinone (Depigmentor),V,02
63,5212,Green Soap (Detergent),W,02
63,5213,Azanator Maleate (Bronchodilator),B,03
63,5214,Dichlorphenamide (Carbonic Anhydrase Inhibitor),D,03
63,5215,Bucainide Maleate (Cardiac Depressant),E,03
63,5216,Deslanoside (Cardiotonic),F,03
63,5217,Bisoxatin Acetate (Cathartic),H,03
63,5218,Trichloroacetic Acid (Caustic),I,03
63,5219,Edetate Trisodium (Chelating Agent),J,03
63,5220,Piprozolin (Choleretic),M,03
63,5221,Bethanechol Chloride (Cholinergic),N,03
63,5222,Pralidoxime Iodide (Cholinesterase Reactivator),P,03
63,5223,Olaflur (Dental Caries Prophylactic),R,03
63,5224,Monobenzone (Depigmentor),V,03
63,5225,Bamifylline HCl (Bronchodilator),B,04
63,5226,Ethoxzolamide (Carbonic Anhydrase Inhibitor),D,04
63,5227,Capobenate Sodium (Cardiac Depressant),E,04
63,5228,Digitalis (Cardiotonic),F,04
63,5229,Calcium Polycarbophil (Cathartic),H,04
63,5230,Penicillamine (Chelating Agent),J,04
63,5231,Sincalide (Choleretic),M,04
63,5232,Dexpanthenol (Cholinergic),N,04
63,5233,Pralidoxime Mesylate (Cholinesterase Reactivator),P,04
63,5234,Sodium Fluoride (Dental Caries Prophylactic),R,04
63,5235,Sodium Ethasulfate (Detergent),W,04
63,5236,Bitolterol (Bronchodilator),B,05
63,5237,Methazolamide (Carbonic Anhydrase Inhibitor),D,05
63,5238,Capobenic Acid (Cardiac Depressant),E,05
63,5239,Digitoxin (Cardiotonic),F,05
63,5240,Casanthranol (Cathartic),H,05
63,5241,Tocamphyl (Choleretic),M,05
63,5242,Methacholine Bromide (Cholinergic),N,05
63,5243,Sodium Monofluorophosphate (Dental Caries Prophylactic),R,05
63,5244,Thonzonium Bromide (Detergent),W,05
63,5245,Evans Blue (Diagnostic Aid) (Drugs),X,05
63,5246,Carbuterol HCl (Bronchodilator),B,06
63,5247,Propazolamide (Carbonic Anhydrase Inhibitor),D,06
63,5248,Dexpropranolol HCl (Cardiac Depressant),E,06
63,5249,Digoxin (Cardiotonic),F,06
63,5250,Cascara (Cathartic),H,06
63,5251,Methacholine Chloride (Cholinergic),N,06
