INDID,ID,PRODDESC,CLASSCODE,Product code
23,1227,"Almond, Topping",F,01
23,1228,"Almond, In Shell",A,01
23,1229,"Almond, Shelled",B,01
23,1230,"Almond, Butter",C,01
23,1231,"Almond, Paste",D,01
23,1232,"Almond, Spread",E,01
23,1233,Non-Standardized Mixed Nut Product,J,01
23,1234,"Non-Standardized Mixed Nuts, In Shell",G,01
23,1235,"Non-Standardized Mixed Nuts, Shelled",H,01
23,1236,Pumpkin Seed (Edible Seed),K,01
23,1237,Imitation Peanut Products,N,01
23,1238,"Brazil Nut, Topping",F,02
23,1239,"Brazil Nut, In Shell",A,02
23,1240,"Brazil Nut, Shelled",B,02
23,1241,"Brazil Nut, Butter",C,02
23,1242,"Brazil Nut, Paste",D,02
23,1243,"Brazil Nut, Spread",E,02
23,1244,Standardized Mixed Nut Product,J,02
23,1245,"Standardized Mixed Nuts, In Shell",G,02
23,1246,"Standardized Mixed Nuts, Shelled",H,02
23,1247,Sesame Seed (Edible Seed),K,02
23,1248,"Cashew, Topping",F,03
23,1249,"Cashew, In Shell",A,03
23,1250,"Cashew, Shelled",B,03
23,1251,"Cashew, Butter",C,03
23,1252,"Cashew, Paste",D,03
23,1253,"Cashew, Spread",E,03
23,1254,Soybeans (Edible Seed),K,03
23,1255,"Chestnut, Topping",F,04
23,1256,"Chestnut, In Shell",A,04
23,1257,"Chestnut, Shelled",B,04
23,1258,"Chestnut, Butter",C,04
23,1259,"Chestnut, Paste",D,04
23,1260,"Chestnut, Spread",E,04
23,1261,Sunflower Seed (Edible Seed),K,04
23,1262,"Coconut, Topping",F,05
23,1263,"Coconut, In Shell",A,05
23,1264,"Coconut, Shelled",B,05
23,1265,"Coconut, Butter",C,05
23,1266,"Coconut, Paste",D,05
23,1267,"Coconut, Spread",E,05
23,1269,Melon Seeds (Edible Seed),K,05
23,1270,"Filbert, Hazelnut, Topping",F,06
23,1271,"Filbert, Hazelnut, In Shell",A,06
23,1272,"Filbert, Hazelnut, Shelled",B,06
23,1273,"Filbert, Hazelnut, Butter",C,06
23,1274,"Filbert, Hazelnut, Paste",D,06
23,1275,"Filbert, Hazelnut, Spread",E,06
23,1276,"Peanut, Topping",F,07
23,1277,"Peanut, In Shell",A,07
23,1278,"Peanut, Shelled",B,07
23,1279,"Peanut, Butter",C,07
23,1280,"Peanut, Paste",D,07
23,1281,"Peanut, Spread",E,07
23,1282,"Pecan, Topping",F,08
23,1283,"Pecan, In Shell",A,08
23,1284,"Pecan, Shelled",B,08
23,1285,"Pecan, Butter",C,08
23,1286,"Pecan, Paste",D,08
23,1287,"Pecan, Spread",E,08
23,1288,"Pine Nut (Pinon), Topping",F,09
23,1289,"Pine Nuts (Pinon), In Shell",A,09
23,1290,"Pine Nut (Pinon), Shelled",B,09
23,1291,"Pine Nut (Pinon), Butter",C,09
