INDID,ID,PRODDESC,CLASSCODE,Product code
83,21144,"Antigens, If, Toxoplasma Gondii",G,LZ
83,21145,"Antisera, Fluorescent, Sporothrix Schenekii",G,MA
83,21146,"Light, Wood'S, Fluorescence",G,MB
83,21147,"Antisera, Latex Agglutination, Cryptococcus Neoformans",G,MD
83,21148,"Antisera, Fluorescent, Cryptococcus Neoformans",G,ME
83,21149,"Antigen, Latex Agglutination, Coccidioides Immitis",G,MG
83,21150,"Antiserum, Positive Control, Coccidioides Immitis",G,MH
83,21151,"Antigen, Cf And/Or Id, Coccidioides Immitis",G,MI
83,21152,"Antigens, Histoplasma Capsulatum, All",G,MJ
83,21153,"Antiserum, Positive Control, Histoplasma Capsulatum",G,MK
83,21154,"Antisera, Fluorescent, Histoplasma Capsulatum",G,ML
83,21155,"Antigens, Iha, Toxoplasma Gondii",G,MM
83,21156,"Antigens, Cf, Toxoplasma Gondii",G,MN
83,21157,"Antigen, Latex Agglutination, Entamoeba Histolytica & Rel. Spp.",G,MO
83,21158,"Antisera, Control For Nontreponemal Tests",G,MP
83,21159,"Antigens, Nontreponemal, All",G,MQ
83,21160,"Sera, Reactive And Non-Specific Control, Fta-Abs Test",G,MR
83,21161,"Anti-Human Globulin, Fta-Abs Test",G,MS
83,21162,"Antigens, Ha, Treponema Pallidum",G,MT
83,21163,"Test, Sorbent, FTA-ABS",G,MW
83,21164,"Antisera, Fluorescent Antibody For Fta-Abs Test",G,MX
83,21165,"Antisera, Fluorescent, All Types, Escherichia Coli",G,MY
83,21166,"Antigens, All Types, Escherichia Coli",G,MZ
83,21167,"Antisera, All Types, Escherichia Coli",G,
83,21168,"Antisera, All Types, Shigella Spp.",G,NB
83,21169,"Antigens, Febrile, Slide And Tube, All Groups, Salmonella Spp.",G,NC
83,21170,"Antigen, Iha, T. Cruzi",G,ND
83,21171,"Antigen, Latex Agglutination, T. Cruzi",G,NE
83,21172,"Antigen, Cf, T. Cruzi",G,NF
83,21173,"Antigens, Cf (Including Cf Control), Coxsackievirus A 1-24, B 1-6",G,NG
83,21174,"Antigen, Fluorescent Antibody Test, Schistosoma Mansoni",G,NH
83,21175,"Antisera, Neutralization, Echovirus 1-34",G,NI
83,21176,"Antigens, Ha, Echovirus 1-34",G,NJ
83,21177,"Antisera, Cf, Echovirus 1-34",G,NK
83,21178,"Antigens, Cf (Including Cf Control), Echovirus 1-34",G,NL
83,21179,"Antisera, Fluorescent, Coxsackievirus A 1-24, B 1-6",G,NM
83,21180,"Antisera, Neutralization, Coxsackievirus A 1-24, B 1-6",G,NN
83,21181,"Antisera, Cf, Coxsackievirus A 1-24, B 1-6",G,NO
83,21182,"Antiserum, Cf, Epstein-Barr Virus",G,NP
83,21183,"Antigen, Cf (Including Cf Control), Epstein-Barr Virus",G,NQ
83,21184,"Antisera, Neutralization, Influenza Virus A, B, C",G,NR
83,21185,"Antisera, Hai, Influenza Virus A, B, C",G,NS
83,21186,"Antigens, Ha (Including Ha Control), Influenza Virus A, B, C",G,NT
83,21187,"Antisera, Cf, Influenza Virus A, B, C",G,NW
83,21188,"Antigens, Cf (Including Cf Control), Influenza Virus A, B, C",G,NX
83,21189,"Antisera, Fluorescent, Adenovirus 1-33",G,NY
83,21190,"Antisera, Neutralization, Adenovirus 1-33",G,NZ
83,21191,"Antisera, Cf, Adenovirus 1-33",G,OA
83,21192,"Antigens, Ha (Including Ha Control), Adenovirus 1-33",G,OB
83,21193,"Antisera, Hai, Adenovirus 1-33",G,OC
83,21194,"Antigens, Cf (Including Cf Control), Adenovirus 1-33",G,OD
83,21195,"Antisera, Fluorescent, Poliovirus 1-3",G,OE
83,21196,"Antisera, Neutralization, Poliovirus 1-3",G,OF
83,21197,"Antisera, Cf, Poliovirus 1-3",G,OG
83,21198,"Antigens, Cf (Including Cf Control), Poliovirus 1-3",G,OH
83,21199,"Antiserum, Fluorescent, Rabies Virus",G,OI
83,21200,"Antisera, Neutralization, Rubella",G,OJ
83,21201,"Antisera, Hai (Including Hai Control), Rubella",G,OK
83,21202,"Antigen, Ha (Including Ha Control), Rubella",G,OL
83,21203,"Antisera, Cf, Rubella",G,OM
83,21204,"Antigen, Cf (Including Cf Control), Rubella",G,ON
83,21205,"Antisera, Fluorescent, All Globulins, Salmonella Spp.",G,OO
83,21206,"Antisera, C. Acnes (553, 605)",G,OP
83,21207,"Antiserum, Fluorescent, C. Diphtheriae",G,OS
83,21208,"Antigen, B. Parapertussis",G,OT
83,21209,"Antisera, Agglutinating, B. Parapertussis",G,OW
83,21210,"Antigen, B. Pertussis",G,OX
83,21211,"Antisera, Agglutinating, B. Pertussis, All",G,OY
83,21212,"Antisera, Fluorescent, B. Pertussis",G,OZ
83,21213,"Antigen, Indirect Fluorescent Antibody Test, Echinococcus Granulosus",G,PD
83,21214,"Antisera, Positive Control, Echinococcus Spp.",G,PE
83,21215,"Antigen, Agglutinating, Echinococcus Spp.",G,PF
83,21216,"Antigen, Latex Agglutination, Trichinella Spiralis",G,PG
83,21217,"Antiserum, Bentonite Flocculation, Trichinella Spiralis",G,PH
83,21218,"Antigen, Bentonite Flocculation, Trichinella Spiralis",G,PI
83,21219,"Antiserum, Fluorescent, Q Fever",G,PJ
83,21220,"Antiserum, Rickettsialpox",G,PK
83,21221,"Antiserum, Murine Typhus Fever",G,PM
83,21222,"Antiserum, Typhus Fever",G,PN
83,21223,"Antigen, Cf, Typhus Fever Group",G,PO
83,21224,"Antiserum, Rocky Mountain Spotted Fever",G,PP
83,21225,"Antigen, Cf, Spotted Fever Group",G,PQ
83,21226,"Antiserum, Cf, Q Fever",G,PR
83,21227,"Antigen, Cf, Q Fever",G,PS
83,21228,"Antiserum, Cf, Psittacosis (Chlamydia Group)",G,PT
83,21229,"Antigen, Cf, Psittacosis (Chlamydia Group)",G,PW
83,21230,"Antisera, Neutralizion, Reovirus 1-3",G,PX
83,21231,"Antisera, Hai, Reovirus 1-3",G,PY
83,21232,"Antisera, Cf, Reovirus 1-3",G,PZ
83,21233,"Antigens, Ha (Including Ha Control), Reovirus 1-3",G,QA
83,21234,"Antigens, Cf (Including Cf Control), Reovirus 1-3",G,QB
83,21235,"Antisera, Cf, Equine Encephalitis Virus, Eee, Wee",G,QC
83,21236,"Antigens, Cf (Including Cf Control), Equine Encephalitis Virus, Eee, Wee",G,QD
83,21237,"Antisera, Neutralization, All Types, Rhinovirus",G,QE
83,21238,"Antiserum, Neutralization, Respiratory Syncytial Virus",G,QF
83,21239,"Antigen, Cf (Including Cf Controls), Respiratory Syncytial Virus",G,QG
83,21240,"Antigen, Cf (Including Cf Control), Cytomegalovirus",G,QH
83,21241,"Antiserum, Cf, Cytomegalovirus",G,QI
83,21242,"Antiserum, Cf, Lymphocytic Choriomeningitis Virus",G,QJ
83,21243,"Antigen, Cf, Lymphocytic Choriomeningitis Virus",G,QK
83,21244,"Antisera, Fluorescent, Herpesvirus Hominis 1,2",G,QL
83,21245,"Antisera, Neutralization, Herpesvirus Hominis",G,QM
83,21246,"Antigen, Cf (Including Cf Control), Herpesvirus Hominis 1,2",G,QN
83,21247,"Antisera, Cf, Herpesvirus Hominis 1,2",G,QO
83,21248,"Antisera, Neutralization, Parainfluenza Virus 1-4",G,QP
83,21249,"Antisera, Hai, Parainfluenza Virus 1-4",G,QQ
83,21250,"Antigens, Ha (Including Ha Control), Parainfluenza Virus 1-4",G,QR
83,21251,"Antigens, Cf (Including Cf Control), Parainfluenza Virus 1-4",G,QS
83,21252,"Antisera, Cf, Parainfluenza Virus 1-4",G,QT
83,21253,"Antigen, Cf, (Including Cf Control), Varicella-Zoster",G,QW
83,21254,"Antiserum, Cf, Varicella-Zoster",G,QX
83,21255,"Antigen, Ha (Including Ha Control), Mumps Virus",G,QY
83,21256,"Antiserum, Neutralization, Mumps Virus",G,QZ
83,21257,"Antiserum, Fluorescent, Mumps Virus",G,RA
83,21258,"Antiserum, Cf, Mumps Virus",G,RB
83,21259,"Antigen, Cf (Including Cf Control), Mumps Virus",G,RC
83,21260,"Antiserum, Hai, Mumps Virus",G,RD
83,21261,"Antiserum, Fluorescent, Rubeola",G,RE
83,21262,"Antiserum, Cf, Rubeola",G,RF
83,21263,"Antiserum, Hai, Rubeola",G,RG
83,21264,"Antigen, Ha (Including Ha Control), Rubeola",G,RH
83,21265,"Antiserum, Neutralization, Rubeola",G,RI
83,21266,"Antigen, Cf, (Including Cf Control), Rubeola",G,RJ
83,21267,"Antisera, Fluorescent, Echovirus 1-34",G,RK
83,21268,"Antigens, All Groups, Salmonella Spp.",G,RL
83,21269,"Antisera, All Groups, Salmonella Spp.",G,RM
83,21270,"Antisera, Fluorescent, All Types, Hemophilus Spp.",G,RO
83,21271,"Antisera, All Types, H. Influenza",G,RP
83,21272,"Antiserum, Fluorescent, Mycobacterium Tuberculosis",G,RT
83,21273,"Antisera, All Fluorescent, Leptospira Spp.",G,RW
83,21274,"Antisera, All Leptospira Spp.",G,RX
83,21275,"Antigens, All, Leptospira Spp.",G,RY
83,21276,"Antisera, Fluorescent, All, Mycoplasma Spp.",G,RZ
83,21277,"Antisera, All Mycoplasma Spp.",G,SA
83,21278,"Antigens, Cf, All, Mycoplasma Spp.",G,SB
83,21279,"Antiserum, Fluorescent, Erysipelothrix Rhusiopathiae",G,SD
83,21280,"Antiserum, Erysipelothrix Rhusiopathiae",G,SE
83,21281,"Antigen, Erysipelothrix Rhusiopathiae",G,SF
83,21282,"Antisera, Fluorescent, All Types, Listeria Monocytogenes",G,SG
83,21283,"Antisera, All Types, Listeria Monocytogenes",G,SH
83,21284,"Antigens, Slide And Tube, All Types, Listeria Monocytogenes",G,SI
83,21285,"Antiserum, Fluorescent, Francisella Tularensis",G,SJ
83,21286,"Antiserum, Francisella Tularensis",G,SK
83,21287,"Antigens, Slide And Tube, Francisella Tularensis",G,SL
83,21288,"Antisera, Fluorescent, Brucella Spp.",G,SM
83,21289,"Antiserum, Positive And Negative Febrile Antigen Control Serum",G,SN
83,21290,"Antigens (Febrile), Agglutination, Brucella Spp.",G,SO
83,21291,"Antiserum, Fluorescent, Campylobacter Fetus",G,SP
83,21292,"Antiserum, Vibrio Cholerae, All Varieties",G,SQ
83,21293,"Antisera, Fluorescent, Pseudomonas Pseudomallei",G,SR
83,21294,"Antisera, Fluorescent, Pseudomonas Aeruginosa",G,SS
83,21295,"Antiserum, Pseudomonas Pseudomallei",G,ST
83,21296,"Antiserum, Flavobacterium Meningosepticum, All Groups",G,SW
83,21297,"Antisera, Acinetobacter Calcoaceticus, All Varieties",G,SX
83,21298,"Antisera, Fluorescent, All Globulins, Proteus Spp.",G,SY
83,21299,"Antigens, Febrile (Weil-Felix), All Groups",G,SZ
83,21300,"Antisera, All, Serratia Marcesans",G,TA
83,21301,"Antisera, Fluorescent, All Types, Klebsiella Spp.",G,TB
83,21302,"Antisera, All Types, Klebsiella Spp.",G,TC
83,21303,"Antisera, Fluorescent, All Globulins, Shigella Spp.",G,TD
83,21304,"Antisera, Arizona Spp., All",G,TE
83,21305,"Antisera, Bethesda - Ballerup Polyvalent, Citrobacter Spp.",G,TF
83,21306,"Antiserum, Fluorescent (Direct Test), All Groups, N. Gonorrhoeae",G,TH
83,21307,"Antisera, Fluorescent, All Groups, N. Meningitidis",G,TI
83,21308,"Antisera, All Groups, N. Meningitidis",G,TJ
83,21309,"Phages, Staphylococcal Typing, All Types",G,TL
83,21310,"Antisera, Fluorescent, All Types, Staphylococcus Spp.",G,TN
83,21311,Anti-Streptokinase,G,TO
83,21312,"Exoenzymes, Multiple, Streptococcal",G,TP
83,21314,"Antideoxyribonuclease, Streptococcus Spp.",G,TR
83,21316,"Antisera, Fluorescent, All Groups, Streptococcus Spp.",G,TX
83,21317,"Antigens, All Groups, Streptococcus Spp.",G,TY
83,21318,"Antisera, All Groups, Streptococcus Spp.",G,TZ
83,21319,"Antisera, Fluorescent, All Types, Streptococcus Pneumoniae",G,WB
83,21320,"Antisera, All Types, Streptococcus Pneumoniae",G,WC
83,21321,"Indirect Fluorescent Antibody Test, Entamoeba Histolytica & Rel Sp",G,WD
83,22532,"Antisera, Fluorescent, B. Parapertussis",J,RW
83,22533,"Antiserum, Fluorescent, Epstein-Barr Virus",J,RY
83,22534,"Media, Culture, Amino Acid Assay",J,RZ
83,22535,"Culture Media, Antibiotic Assay",J,SA
83,22536,"Culture Media, Vitamin Assay",J,SB
83,22537,"Culture Media, General Nutrient Broth",J,SC
