INDID,ID,PRODDESC,CLASSCODE,Product code
78,19542,"Tube, Nasogastric",B,SS
78,20498,"Selector, Size, Ostomy",E,XA
78,20499,"Collector, Ostomy",E,XB
78,20500,"Irrigator, Ostomy",E,XD
78,20501,"Protector, Ostomy",E,XE
78,20502,"Bag, Bile Collecting",E,XF
78,20503,"Bag, Urine Collecting, Ureterostomy",E,XG
78,20504,"Bag, Urinary, Ileostomy",E,XH
78,20505,"Device, Paste-On for Incontinence",E,XI
78,20506,"Device, Incontinence, Urosheath Type",E,XJ
78,20508,"Support, Hernia",E,XN
78,20509,"Cystometer, Electrical Recording",E,XQ
78,20510,"Urinometer, Mechanical",E,XR
78,20511,"Urinometer, Electrical",E,XS
78,20513,"Pill, Radio",E,XW
78,20514,"Probe, Rectal, Non-Powered",E,XX
78,20515,Uroflowmeter,E,XY
78,20516,"Equipment, Photographic, For Physiologic Function Monitor",E,XZ
78,20517,"Stylet, Ureteral",E,YA
78,20518,"Catheter, Ureteral, Gastro-Urology",E,YB
78,20519,"Catheter, Upper Urinary Tract",E,YC
78,20520,Stirrups,E,YD
78,20522,"Table, Cysto, Non-Electrical",E,YH
78,20523,"Adaptor, Ureteral Catheter",E,YI
78,20524,"Holder, Ureteral Catheter",E,YJ
78,20525,"Connector, Ureteral Catheter",E,YK
78,20527,"Garment, Protective, For Incontinence",E,YQ
78,20528,Ribdam,E,YS
78,20529,"Sheath, Corrugated Rubber, For Nonindwelling Catheter",E,YT
78,20530,"System, Urine Drainage, Closed, For Nonindwelling Catheter",E,YZ
78,20531,"Stylet For Catheter, Gastro-Urology",E,ZB
78,20532,"Catheter, Coude",E,ZC
78,20533,"Catheter, Straight",E,ZD
78,20534,"Catheter, Retention Type",E,ZK
78,20535,"Catheter, Retention Type, Balloon",E,ZL
78,20536,"Dilator, Esophageal (Metal Olive) Gastro-Urology",E,ZM
78,20537,"Dilator, Catheter, Ureteral",E,ZN
78,20538,Urethrotome,E,ZO
78,20539,"Rod, Colostomy",E,ZP
78,20540,"Pouch, Colostomy",E,ZQ
78,20541,"Cement, Stomal Appliance, Ostomy",E,ZR
78,20542,"Appliance, Colostomy, Disposable",E,ZS
78,20543,"Stimulator, Electrical, For Incontinence",E,ZW
78,20545,"Device, Incontinence, Mechanical/Hydraulic",E,ZY
78,20546,"Prosthesis, Vas Deferans",E,ZZ
78,20547,"Replacer, Urethral",F,AA
78,20548,"Replacer, Ureteral",F,AB
78,20549,"Valve, Ureterovesicle",F,AC
78,20550,"Stent, Ureteral",F,AD
78,20551,"Prosthesis, Penile",F,AE
78,20552,"Prosthesis, Testicular",F,AF
78,20553,"Prosthesis, Urethral Sphincter",F,AG
78,20554,"Dilator, Urethral, Mechanical",F,AH
78,20555,"Cystoscope, Diagnostic",F,AJ
78,20556,Panendoscope (Gastroduodenoscope),F,AK
78,20557,Panendoscope (Urethroscope),F,AL
78,20558,"Sigmoidoscope, Flexible",F,AM
78,20559,"Sigmoidoscope, Rigid, Electrical",F,AN
78,20560,"Device, Cystometric, Air",F,AO
78,20561,Cystometric Gas (Carbon-Dioxide) On Hydraulic Device,F,AP
78,20562,"Bag, Urine Collection, Leg, For External Use",F,AQ
78,20563,"Unit, Electrosurgical",F,AR
78,20564,"Electrode, Electrosurgical, Active, Urological",F,AS
78,20565,"Bougie, Esophageal, And Gastrointestinal, Gastro-Urology",F,AT
78,20566,"Bougie, Urological",F,AX
78,20568,"Rongeur, Cystoscopic",F,BI
78,20569,"Cord, Electric For Transurethral Surgical Instrument",F,BJ
78,20570,"Needle, Endoscopic",F,BK
78,20571,"Cannula And Trocar, Suprapubic, Non-Disposable",F,BM
78,20572,"Choledochoscope, Flexible Or Rigid",F,BN
78,20573,Cystourethroscope,F,BO
78,20574,"Telescope, Rigid, Endoscopic",F,BP
78,20576,Urethrometer,F,BR
78,20577,"Sound, Metal, Interconnected",F,BS
78,20578,Filiform And Filiform Follower,F,BW
78,20579,"Sound, Urethral, Metal Or Plastic",F,BX
78,20580,"Cooler, Esophageal And Gastric",F,BY
78,20581,"Cooler, Prostatic",F,BZ
78,20582,"Bag, Hemostatic",F,CB
78,20583,endscopic magnetic retriever,F,CC
78,20585,"Kit, Enema, (For Cleaning Purpose)",F,CE
78,20586,"Instrument, Biopsy, Mechanical, Gastrointestinal",F,CF
78,20587,"Set, Biopsy Needle And Needle, Gastro-Urology",F,CG
78,20588,"Tray, Biopsy, Without Biopsy Instruments",F,CH
78,20589,"Punch, Biopsy",F,CI
78,20590,"Instrument, Biopsy, Suction",F,CK
78,20591,"Forceps, Biopsy, Non-Electric",F,CL
78,20592,"Tray, Catheterization, Sterile Urethral, With Or Without Catheter",F,CM
78,20593,"Kit, Urinary Drainage Collection, For Indwelling Catheter",F,CN
78,20594,"Box, Battery, Rechargeable",F,CO
78,20595,"Box, Battery, Pocket",F,CP
78,20596,"Light Source, Incondescent, Diagnostic",F,CQ
78,20597,"Light Source, Photographic, Fiberoptic",F,CR
78,20598,"Light, Catheter, Fiberoptic, Glass, Ureteral",F,CS
78,20600,"Light Source, Fiberoptic, Routine",F,CW
78,20601,"Insufflator, Automatic Carbon-Dioxide For Endoscope",F,CX
78,20602,"Bulb, Inflation, For Endoscope",F,CY
78,20603,"Tube, Smoke Removal, Endoscopic",F,CZ
78,20604,Enteroscope,F,DA
78,20605,"Plate, Patient",F,DB
78,20606,"Resectoscope, Working Element",F,DC
78,20607,"Set, Laparoscopy",F,DE
78,20608,"Colonoscope, Gastro-Urology",F,DF
78,20609,"Retractor, Fiberoptic",F,DG
78,20610,"Snare, Flexible",F,DI
78,20611,"Snare, Rigid Self-Opening",F,DJ
78,20612,"Wristlet, Patient Return",F,DL
78,20614,Sphyncteroscope,F,DR
78,20615,"Gastroscope, Gastro-Urology",F,DS
78,20616,"Duodedoscope, Esophago Gastro",F,DT
78,20617,"Esophagoscope, Rigid, Gastro-Urology",F,DW
78,20618,"Brush, Cytology, For Endoscope",F,DX
