INDID,ID,PRODDESC,CLASSCODE,Product code
88,21067,Iron Stains,G,GH
88,21092,"Solution, Gugol Blue",G,HZ
88,21828,Eosin Y,H,YB
88,21829,Fast Green,H,YC
88,21830,Fast Red Salt B,H,YD
88,21831,"Solution, Fontanna Silver",H,YE
88,21832,Giemsa Stain,H,YF
88,21833,Glenner'S Stain,H,YG
88,21834,Gold Chloride,H,YH
88,21835,"Iodine, Grams",H,YI
88,21836,Hematoxylin,H,YJ
88,21837,Hematoxylin Harris'S,H,YK
88,21838,Hematoxylin Mayer'S,H,YL
88,21839,Hematoxylin Weigert'S,H,YO
88,21840,Iron Chloride-Weigert,H,YQ
88,21841,Leuco-Patent Blue,H,YR
88,21842,Light Green,H,YS
88,21843,Luxol Fast Blue,H,YT
88,21844,"Stain, Trichrome, Mallory's",H,YW
88,21845,Metanil Yellow,H,YY
88,21846,Methenamine Silver,H,YZ
88,21847,Methyl Green,H,ZA
88,21848,Mucicarmine,H,ZC
88,21849,Muller'S Colloidal Iron,H,ZD
88,21850,Nile Blue,H,ZE
88,21851,Nuclear Fast Red,H,ZF
88,21852,Oil Red O,H,ZG
88,21853,Orange G,H,ZH
88,21854,"Acid, Osmic",H,ZI
88,21855,"Stain, Papanicolau",H,ZJ
88,21856,Phloxine B,H,ZL
88,21857,"Hematoxylin, Acid, Phosphotungstic",H,ZM
88,21858,Picro Methyl Blue,H,ZN
88,21859,"Stain, Ponceau",H,ZO
88,21860,Pyronin,H,ZP
88,21861,Red-Violet Lb,H,ZQ
88,21862,Resorcin Fuchsin,H,ZR
88,21863,Safranin,H,ZS
88,21864,"Reagent, Schiff",H,ZT
88,21865,Silver Nitrate,H,ZX
88,21866,Sirius Red,H,ZY
88,21867,Sudan Black B,H,ZZ
88,21868,Titan Yellow,I,AA
88,21869,Toluidine Blue,I,AB
88,21870,Van Gieson'S Stain,I,AC
88,21871,Van Gieson'S Picro-Fuchsin,I,AD
88,21872,"Hematoxylin, Iron, Weigert's",I,AE
88,21873,Wright'S Stain,I,AF
88,21874,Iodine (Tincture),I,AL
88,21875,"Solution, Lugol's",I,AM
88,21876,"Syrup, Gum, Apathy's",I,AT
88,21877,Collodion,I,AW
88,21878,Colchicine,I,AY
88,21880,Streptolysin O,I,BA
88,21882,Diastase,I,BC
88,21883,Hyaluronidase,I,BD
88,21884,Neuramininase (Sialidase),I,BE
88,21885,Papain,I,BF
88,21886,Trypsin,I,BG
88,21887,"Light, Microscope",I,BJ
88,21888,"Microscope, Fluorescence/U.V.",I,BK
88,21889,"Microscope, Inverted Stage, Tissue Culture",I,BL
88,21890,"Microscope, Phase Contrast",I,BM
88,21891,Eosin B,I,CC
88,21892,Darrow Red,I,CD
88,21893,Crystal Violet For Histology,I,CF
88,21894,Cresyl Violet Acetate,I,CG
88,21895,Congo Red,I,CH
88,21896,"Hematoxylin, Chrom Alum",I,CI
88,21897,Carbol Night Blue,I,CJ
88,21898,Carbol Fuchsin,I,CL
88,21899,Brilliant Yellow,I,CM
88,21900,Biebrich Scarlet,I,CN
88,21901,Best'S Carmine,I,CO
88,21902,Azure A,I,CQ
88,21903,Azocarmine B,I,CR
88,21904,Azocarmine G,I,CS
88,21905,Azan Counterstain,I,CT
88,21906,Aniline,I,CX
88,21907,"Acid, Aniline, Fuchsin",I,CY
88,21908,Ammoniacal Silver Hydroxide Silver Nitrate,I,CZ
88,21909,Alcian Blue,I,DA
88,21910,Aldehyde Fuchsin,I,DB
88,21911,Acridine Orange,I,DC
88,21912,Alizarin Red,I,DD
88,21913,"Acid, Hematein",I,DE
88,21914,"Acid, Fuchsin",I,DF
88,21915,"Microtome, Accessories",I,DL
88,21916,"Microtome, Ultra",I,DM
88,21917,"Microtome, Freezing Attachment",I,DN
88,21918,"Microtome, Rotary",I,DO
88,21919,"Microtome, Cryostat",I,DP
88,21920,Infiltrator,I,DQ
88,21921,"Ovens, Paraffin",I,DR
88,21922,"Melting Pot, Paraffin",I,DS
88,21923,"Apparatus, Melting Point, Paraffin",I,DT
88,21924,"Dispensers, Paraffin",I,DW
88,21925,"Sieves, Tissue",I,DX
88,21926,"Bath, Flotation, Tissue",I,DY
88,21927,"Cassettes, Tissue",I,DZ
88,21928,"Table, Slide Warming",I,EG
88,21929,"Lamps, Slide Warming",I,EH
88,21930,"Processor, Tissue, Automated",I,EO
88,21931,Polyethylene Glycol (Carbowax),I,ER
88,21932,Gelatin,I,EX
88,21933,Celloidin,I,EZ
88,21934,Cytocentrifuge,I,FB
88,21935,"Solution, Decalcifier, Electrolytic",I,FF
88,21936,"Solution, Zenker's",I,FH
88,21937,"Sprays, Synthetic, Smear",I,FI
88,21938,"Fixative, Richardson Glycol",I,FJ
88,21939,Polyethylene Glycol Preservative,I,FL
88,21940,"Solution, Orth's",I,FN
88,21942,"Formalin, Neutral Buffered",I,FP
88,21943,"Formulations, Mercuric Chloride for Tissue",I,FQ
88,21945,Glutaraldehyde,I,FT
88,21946,Gelatin-Formalin,I,FY
88,21947,Gelatin For Specimen Adhesion,I,FZ
88,21948,"Solution, Formalin-Sodium Acetate",I,GB
88,21949,Formalin-Saline,I,GC
88,21950,"Solution, Formol Calcium",I,GD
88,21951,"Solution, Formalin Ammonium Bromide",I,GE
88,21952,"Solution, Formalin-Alcohol-Acetic Acid",I,GF
88,21953,"Formaldehyde (Formalin, Formol)",I,GG
88,21955,"Solution, Carnoy's",I,GM
88,21956,"Fluid, Bouin's",I,GN
88,21957,"Blender, Sputum",I,HJ
88,22219,Detergent,J,CB
88,22220,Ph Buffer,J,CC
88,22221,"Solution, Isotonic",J,CE
88,22224,Esterase,J,CH
88,22225,"Acid Phosphatase, Cytochemical",J,CI
88,22568,"Stains, Microbiologic",J,TS
88,22733,"Container, Specimen Mailer And Storage",K,DT
