INDID,ID,PRODDESC,CLASSCODE,Product code
37,2386,Dinner with Red Meat (Components in Separate Containers),A,01
37,2387,"Beef Dishes (Excluding Stew) (Package Contains Separate Components, Require Mix/Cook)",C,01
37,2388,"Beef Dishes (Exclude Stew) (Multiple Food Specialities, Side Dishes and Desserts)",B,01
37,2389,Beef Stew,D,01
37,2390,Beef Gravies,G,01
37,2391,Brown Sauce,J,01
37,2392,Red Meat Sandwiches,S,01
37,2393,Total Diet Study (Adult),X,01
37,2394,"Gift Packs of Assorted Foods, Ready-to-Eat",Y,01
37,2395,Dinner with Poultry (Components in Separate Containers),A,02
37,2396,"Chili (Package Contains Separate Components, Require Mix/Cook)",C,02
37,2397,"Chili (Multiple Food Specialities, Side Dishes and Desserts)",B,02
37,2398,Lamb Stew,D,02
37,2399,Pork Gravies,G,02
37,2400,Barbecue Sauce,J,02
37,2401,Poultry Sandwiches,S,02
37,2403,"Chop Suey (Package Contains Separate Components, Require Mix/Cook)",C,03
37,2404,"Chop Suey (Multiple Food Specialities, Side Dishes and Desserts)",B,03
37,2405,Pork Stew,D,03
37,2406,Poultry Gravies,G,03
37,2407,Chili Sauce,J,03
37,2409,"Chow Mein (Package Contains Separate Components, Require Mix/Cook)",C,04
37,2410,"Chow Mein (Multiple Food Specialities, Side Dishes and Desserts)",B,04
37,2411,Poultry Stew,D,04
37,2412,"Cocktail Sauce (Seafood, Etc.)",J,04
37,2413,Chop Suey Dinner (Components in Separate Containers),A,05
37,2414,"Dips (Package Contains Separate Components, Require Mix/Cook)",C,05
37,2415,"Dips (Multiple Food Specialities, Side Dishes and Desserts)",B,05
37,2417,Soy Sauce,J,05
37,2418,Chow Mein Dinner (Components in Separate Containers),A,06
37,2419,"Egg Roll (Package Contains Separate Components, Require Mix/Cook)",C,06
37,2420,"Egg Roll (Multiple Food Specialities, Side Dishes and Desserts)",B,06
37,2421,Tartar Sauce,J,06
37,2422,Dinner with Vegetable Protein Products as Significant Protein Source (Components in Separate Contain,A,07
37,2423,"Enchilada (Package Contains Separate Components, Require Mix/Cook)",C,07
37,2424,Enchilada Mult Food Special/Side Dish,B,07
37,2425,Steak and Other Meat Sauce,J,07
37,2426,"Hash (Package Contains Separate Components, Require Mix/Cook)",C,08
37,2427,"Hash (Multiple Food Specialities, Side Dishes and Desserts)",B,08
37,2428,Tomato Sauce (with Other Ingredients),J,08
37,2429,"Hors D'Oeuvre (Package Contains Separate Components, Require Mix/Cook)",C,09
37,2430,"Hors D'Oeuvre (Multiple Food Specialities, Side Dishes and Desserts)",B,09
37,2431,White Sauce,J,09
37,2432,"Lasagna (Package Contains Separate Components, Require Mix/Cook)",C,10
37,2433,"Lasagna (Multiple Food Specialities, Side Dishes and Desserts)",B,10
37,2434,"Macaroni/Cheese (Package Contains Separate Components, Require Mix/Cook)",C,11
37,2435,"Macaroni and Cheese (Multiple Food Specialities, Side Dishes and Desserts)",B,11
37,2436,"Manicotti (Package Contains Separate Components, Require Mix/Cook)",C,12
37,2437,"Manicotti (Multiple Food Specialities, Side Dishes and Desserts)",B,12
37,2438,"Pizza (Package Contains Separate Components, Require Mix/Cook)",C,13
37,2439,"Pizza (Multiple Food Specialities, Side Dishes and Desserts)",B,13
37,2440,"Pork Dish (excluding Stew)(Package Contains Separate Components, Require Mix/Cook)",C,14
37,2441,"Pork Dish (excluding Stew) (Multiple Food Specialities, Side Dishes and Desserts)",B,14
37,2442,"Poultry Dish (excluding Stew)(Package Contains Separate Components, Require Mix/Cook)",C,15
37,2443,"Poultry Dish (excluding Stew) (Multiple Food Specialities, Side Dishes and Desserts)",B,15
37,2444,"Ravioli (Package Contains Separate Components, Require Mix/Cook)",C,16
37,2445,"Ravioli (Multiple Food Specialities, Side Dishes and Desserts)",B,16
37,2448,"Sloppy Joe Mix (Package Contains Separate Components, Require Mix/Cook)",C,18
37,2449,"Sloppy Joe Mix (Multiple Food Specialities, Side Dishes and Desserts)",B,18
37,2450,"Spaghetti (Package Contains Separate Components, Require Mix/Cook)",C,19
37,2451,"Spaghetti (Multiple Food Specialities, Side Dishes and Desserts)",B,19
37,2452,"Taco (Package Contains Separate Components, Require Mix/Cook)",C,20
37,2453,"Taco (Multiple Food Specialities, Side Dishes and Desserts)",B,20
37,2454,"Gravies Mixed with Vegetables, Etc. (Onion, Mushroom, Etc.)",G,20
37,2456,"Tamale (Package Contains Separate Components, Require Mix/Cook)",C,21
37,2457,"Tamale (Multiple Food Specialities, Side Dishes and Desserts)",B,21
37,2458,"Breakfast Dishes & Meals (Package Contains Separate Components, Require Mix/Cook)",C,22
37,2460,"Breakfast Dishes & Meals (Multiple Food Specialities, Side Dishes and Desserts)",B,22
37,2461,Cheese Sandwiches,S,30
37,2462,"Combination Sandwiches, Other than Seafood",S,40
37,2463,"Dinner With Components in Separate Containers, N.E.C.",A,99
37,2464,"Food Pack Requir Mix/Cook, n.e.c.",C,99
37,2465,"Multiple Food Specialities, Side Dishes and Desserts, N.E.C.",B,99
37,2466,"Stew, n.e.c.",D,99
37,2467,"Gravies, N.E.C.",G,99
